105,g61,2147483647,2,2
106,g62,2147483647,3,2
107,g63,2147483647,1,4
108,g64,2147483647,1,4
109,g65,1,2147483647,1
110,g66,2147483647,2,2
111,g67,2147483647,2,2
112,g68,2147483647,2,2
113,g69,2147483647,1,4
114,g70,2147483647,1,4
115,g71,2147483647,2,2
116,g72,2147483647,1,4
117,g73,2147483647,3,1
118,g74,2147483647,2,2
119,g75,2147483647,1,4
120,g76,2147483647,1,4
121,g77,2147483647,1,4
122,g78,2147483647,2,2
123,g79,2147483647,2,2
124,g80,2147483647,2,2
125,g81,2147483647,1,4
126,g82,2147483647,2,2
127,g83,2147483647,1,4
128,g84,2147483647,1,4
129,g85,2147483647,1,4
130,g86,2147483647,2,2
131,g87,2147483647,1,4
132,g88,2147483647,2,2
133,g89,2147483647,2,2
134,g90,2147483647,1,4
135,g91,2147483647,2,2
136,g92,2147483647,1,4
137,g93,2147483647,2,2
138,g94,2147483647,2,2
139,g95,2147483647,2,2
140,g96,2147483647,2,2
141,g97,2147483647,1,4
142,g98,2147483647,3,1
143,g99,2147483647,1,4
144,g100,2147483647,1,4
145,g101,2147483647,2,2
146,g102,2147483647,1,4
147,g103,2147483647,1,4
148,g104,2147483647,2,2
149,g105,2147483647,2,2
150,g106,2147483647,2,1
151,g107,2147483647,1,4
152,g108,-2147483648,4,5
153,g109,-2147483648,5,5
154,g110,-2147483648,5,5
155,g111,-2147483648,5,5
156,g112,-2147483648,5,5
157,g113,-2147483648,5,5
158,g114,-2147483648,5,5
159,g115,-2147483648,5,5
160,g116,-2147483648,5,5
161,g117,-2147483648,5,5
162,g118,-2147483648,5,5
163,g119,-2147483648,4,5
164,g120,1,-2147483648,4
165,g121,1,-2147483648,4
166,g122,1,-2147483648,4
167,g123,1,-2147483648,4
168,g124,1,-2147483648,4
169,g125,1,-2147483648,4
170,g126,1,-2147483648,4
171,g127,1,-2147483648,4
172,g128,1,-2147483648,4
173,g129,1,-2147483648,4
174,g130,1,-2147483648,4
175,g131,1,-2147483648,4
176,g132,1,-2147483648,4
177,g133,1,-2147483648,4
178,g134,1,-2147483648,4
179,g135,1,-2147483648,4
180,g136,1,-2147483648,4
181,g137,1,-2147483648,4
182,g138,1,-2147483648,4
183,g139,1,-2147483648,4
184,g140,1,-2147483648,4
185,g141,1,-2147483648,4
186,g142,1,-2147483648,4
187,g143,1,-2147483648,4
188,g144,1,-2147483648,4
189,g145,1,-2147483648,4
190,g146,1,-2147483648,4
191,g147,-2147483648,3,5
192,g148,-2147483648,3,5
193,g149,-2147483648,3,5
194,g150,-2147483648,3,5
195,g151,-2147483648,3,5
196,g152,-2147483648,3,5
197,g153,-2147483648,3,5
198,g154,-2147483648,3,5
199,g155,-2147483648,3,5
200,g156,-2147483648,3,5
201,g157,-2147483648,3,5
202,g158,-2147483648,3,5
203,g159,-2147483648,3,5
204,g160,-2147483648,5,5
205,g161,1,-2147483648,4
206,g162,2,-2147483647,7
207,g163,2147483647,4,4
208,g164,2147483647,4,4
209,g165,2147483647,4,4
210,g166,2147483647,4,4
211,g167,2147483647,4,4
212,g168,2147483647,4,4
213,g169,2147483647,4,4
214,g170,2147483647,3,4
215,g171,2147483647,4,4
216,g172,2147483647,4,4
217,g173,2147483647,3,4
218,g174,2147483647,4,4
219,g175,2147483647,2,4
220,g176,2147483647,4,4
221,g177,2147483647,3,4
222,g178,2147483647,3,4
223,g179,2147483647,3,4
224,g180,2147483647,3,4
225,g181,2147483647,3,4
226,g182,2147483647,3,4
227,g183,2147483647,3,4
228,g184,2147483647,2,4
229,g185,2147483647,3,4
230,g186,2147483647,3,4
231,g187,2147483647,3,4
232,g188,2147483647,3,4
233,g189,2147483647,2,4
234,g190,2147483647,3,4
235,g191,2147483647,5,4
236,g192,2147483647,5,4
237,g193,2147483647,5,4
238,g194,2147483647,5,4
239,g195,2147483647,5,4
240,g196,2147483647,5,4
241,g197,2147483647,5,4
242,g198,2147483647,5,4
243,g199,2147483647,5,4
244,g200,2147483647,5,4
245,g201,2147483647,5,4
246,g202,2147483647,2,4
247,g203,2147483647,5,4
248,g204,2147483647,1,6
249,g205,2147483647,4,4
250,g206,2147483647,4,4
251,g207,2147483647,4,4
252,g208,2147483647,4,4
253,g209,2147483647,4,4
254,g210,2147483647,4,4
255,g211,2147483647,4,4
256,g212,2147483647,4,4
257,g213,2147483647,4,4
258,g214,2147483647,4,4
259,g215,2147483647,4,4
260,g216,2147483647,4,4
261,g217,2147483647,6,4
262,g218,2147483647,8,4
263,g219,2147483647,5,4
264,g220,2147483647,5,3
265,g221,2147483647,4,4
266,g222,2147483647,8,4
267,g223,2147483647,7,4
268,g224,2147483647,4,4
269,g225,2147483647,4,4
270,g226,2147483647,4,4
271,g227,2147483647,4,4
272,g228,2147483647,4,4
273,g229,2147483647,4,4
274,g230,2147483647,4,4
275,g231,2147483647,4,4
276,g232,2147483647,4,4
277,g233,2147483647,4,4
278,g234,2147483647,4,4
279,g235,2147483647,2,4
280,g236,2147483647,2,4
281,g237,2147483647,2,4
282,g238,2147483647,2,4
283,g239,2147483647,2,4
284,g240,2147483647,4,4
285,g241,2147483647,4,4
286,g242,2147483647,4,4
287,g243,2147483647,4,4
288,g244,2147483647,4,4
289,g245,2147483647,4,4
290,g246,2147483647,4,4
291,g247,2147483647,4,4
292,g248,2147483647,4,4
293,g249,2147483647,3,4
294,g250,2147483647,4,4
295,g251,2147483647,5,4
296,g252,2147483647,2,4
297,g253,2147483647,2,4
298,g254,2147483647,2,4
299,g255,2147483647,2,4
300,g256,2147483647,2,4
301,g257,2147483647,4,4
302,g258,2147483647,2,4
303,g259,2147483647,2,4
304,g260,2147483647,7,3
305,g261,2147483647,4,3
306,g262,2147483647,4,3
307,g263,2147483647,4,3
308,g264,2147483647,4,3
309,g265,2147483647,4,3
310,g266,2147483647,4,3
311,g267,2147483647,4,3
312,g268,2147483647,4,3
313,g269,2147483647,4,3
314,g270,2147483647,4,3
315,g271,2147483647,2,3
316,g272,2147483647,4,3
317,g273,2147483647,4,3
318,g274,2147483647,4,3
319,g275,2147483647,4,3
320,g276,2147483647,4,3
321,g277,2147483647,4,3
322,g278,2147483647,4,3
323,g279,2147483647,4,3
324,g280,2147483647,4,3
325,g281,2147483647,4,3
326,g282,2147483647,4,3
327,g283,2147483647,4,3
328,g284,2147483647,3,3
329,g285,2147483647,3,3
330,g286,2147483647,3,3
331,g287,2147483647,3,3
332,g288,2147483647,3,3
333,g289,2147483647,3,3
334,g290,2147483647,3,3
335,g291,2147483647,3,3
336,g292,2147483647,3,3
337,g293,2147483647,3,3
338,g294,2147483647,3,3
339,g295,2147483647,3,3
340,g296,2147483647,2,3
341,g297,2147483647,9,4
342,g298,2147483647,2,4
343,g299,2147483647,3,4
344,g300,2147483647,3,4
345,g301,2147483647,2,4
346,g302,2147483647,8,2
347,g303,2147483647,2,4
348,g304,2147483647,2,4
349,g305,2147483647,2,4
350,g306,2147483647,2,4
351,g307,2147483647,2,4
352,g308,2147483647,2,4
353,g309,2147483647,2,4
354,g310,2147483647,2,4
355,g311,2147483647,2,4
356,g312,2147483647,3,4
357,g313,2147483647,3,4
358,g314,2147483647,3,4
359,g315,2147483647,3,4
360,g316,2147483647,3,4
361,g317,2147483647,3,4
362,g318,2147483647,3,4
363,g319,2147483647,3,4
364,g320,2147483647,3,4
365,g321,2147483647,3,4
366,g322,2147483647,3,4
367,g323,2147483647,3,4
368,g324,2147483647,3,4
369,g325,2147483647,3,4
370,g326,2147483647,3,4
371,g327,2147483647,3,4
372,g328,2147483647,3,4
373,g329,2147483647,3,4
374,g330,2147483647,3,4
375,g331,2147483647,3,4
376,g332,2147483647,3,4
377,g333,2147483647,3,4
378,g334,2147483647,3,4
379,g335,2147483647,3,4
380,g336,2147483647,3,4
381,g337,2147483647,3,4
382,g338,2147483647,3,4
383,g339,2147483647,3,4
384,g340,2147483647,3,4
385,g341,2147483647,3,4
386,g342,2147483647,3,4
387,g343,2147483647,3,4
388,g344,2147483647,3,4
389,g345,2147483647,3,4
390,g346,2147483647,3,4
391,g347,2147483647,3,4
392,g348,2147483647,3,3
393,g349,2147483647,2,3
394,g350,2147483647,2,3
395,g351,2147483647,2,3
396,g352,2147483647,2,3
397,g353,2147483647,2,3
398,g354,2147483647,2,3
399,g355,2147483647,2,3
400,g356,2147483647,2,3
401,g357,2147483647,2,3
402,g358,2147483647,2,3
403,g359,2147483647,2,3
404,g360,2147483647,3,3
405,g361,2147483647,3,3
406,g362,2147483647,3,3
407,g363,2147483647,3,3
408,g364,2147483647,3,3
409,g365,2147483647,3,3
410,g366,2147483647,3,3
411,g367,2147483647,3,3
412,g368,2147483647,3,3
413,g369,2147483647,3,3
414,g370,2147483647,9,2
415,g371,2147483647,3,3
416,g372,2147483647,2,3
417,g373,2147483647,2,3
418,g374,2147483647,2,3
419,g375,2147483647,2,3
420,g376,2147483647,2,3
421,g377,2147483647,2,3
422,g378,2147483647,2,3
423,g379,2147483647,2,3
424,g380,2147483647,2,3
425,g381,2147483647,2,3
426,g382,2147483647,2,3
427,g383,2147483647,2,3
428,g384,2147483647,2,3
429,g385,2147483647,2,3
430,g386,2147483647,2,3
431,g387,2147483647,2,3
432,g388,2147483647,2,3
433,g389,2147483647,2,3
434,g390,2147483647,2,3
435,g391,2147483647,2,3
436,g392,2147483647,3,3
437,g393,2147483647,2,3
438,g394,2147483647,2,3
439,g395,2147483647,2,3
440,g396,2147483647,2,3
441,g397,2147483647,2,3
442,g398,2147483647,2,3
443,g399,2147483647,2,3
444,g400,2147483647,2,3
445,g401,2147483647,2,3
446,g402,2147483647,2,3
447,g403,2147483647,2,3
448,g404,2147483647,2,3
449,g405,2147483647,2,3
450,g406,2147483647,2,3
451,g407,2147483647,2,3
452,g408,2147483647,2,3
453,g409,2147483647,2,3
454,g410,2147483647,2,3
455,g411,2147483647,2,3
456,g412,2147483647,2,4
457,g413,2147483647,2,3
458,g414,2147483647,2,3
459,g415,2147483647,2,3
460,g416,2147483647,2,3
461,g417,2147483647,2,3
462,g418,2147483647,2,3
463,g419,2147483647,2,3
464,g420,2147483647,2,3
465,g421,2147483647,2,3
466,g422,2147483647,2,4
467,g423,2147483647,2,4
468,g424,2147483647,3,4
469,g425,2147483647,2,4
470,g426,2147483647,2,4
471,g427,2147483647,2,4
472,g428,2147483647,2,4
473,g429,2147483647,2,4
474,g430,2147483647,2,4
475,g431,2147483647,2,4
476,g432,2147483647,2,4
477,g433,2147483647,2,4
478,g434,2147483647,2,4
479,g435,2147483647,2,4
480,g436,2147483647,3,4
481,g437,2147483647,2,3
482,g438,2147483647,2,3
483,g439,2147483647,9,4
484,g440,2147483647,6,4
485,g441,2147483647,2,3
486,g442,2147483647,2,3
487,g443,2147483647,2,3
488,g444,2147483647,1,8
489,g445,2147483647,10,4
490,g446,2147483647,2,4
491,g447,2147483647,1,6
492,g448,2147483647,1,6
493,g449,2147483647,1,6
494,g450,2147483647,1,6
495,g451,2147483647,1,5
496,g452,2147483647,1,5
497,g453,2147483647,1,5
498,g454,2147483647,1,5
499,g455,2147483647,10,2
500,g456,2147483647,4,2
501,g457,2147483647,1,5
502,g458,2147483647,4,2
503,g459,2147483647,8,2
504,g460,2147483647,7,2
505,g461,2147483647,1,5
506,g462,2147483647,1,5
507,g463,2147483647,4,2
508,g464,2147483647,9,2
509,g465,2147483647,8,2
510,g466,2147483647,1,5
511,g467,2147483647,1,5
512,g468,2147483647,1,5
513,g469,2147483647,1,5
514,g470,2147483647,1,5
515,g471,2147483647,1,5
516,g472,2147483647,1,5
517,g473,2147483647,1,5
518,g474,2147483647,1,5
519,g475,2147483647,1,5
520,g476,2147483647,1,5
521,g477,2147483647,1,5
522,g478,2147483647,1,5
523,g479,2147483647,1,5
524,g480,2147483647,1,5
525,g481,2147483647,1,5
526,g482,2147483647,1,5
527,g483,2147483647,1,5
528,g484,2147483647,1,5
529,g485,2147483647,1,5
530,g486,2147483647,1,5
531,g487,2147483647,1,5
532,g488,2147483647,1,5
533,g489,2147483647,1,5
534,g490,2147483647,1,5
535,g491,2147483647,1,5
536,g492,2147483647,1,5
537,g493,2147483647,2,2
538,g494,2147483647,2,2
539,g495,2147483647,1,5
540,g496,2147483647,1,5
541,g497,2147483647,1,5
542,g498,2147483647,1,5
543,g499,2147483647,3,4
544,g500,2147483647,7,4
545,g501,2147483647,6,4
546,g502,2147483647,8,4
547,g503,2147483647,8,4
548,g504,2147483647,3,4
549,g505,2147483647,9,4
550,g506,2147483647,5,4
551,g507,2147483647,3,2
552,g508,2147483647,4,2
553,g509,2147483647,4,2
554,g510,2147483647,3,2
555,g511,2147483647,3,2
556,g512,2147483647,3,2
557,g513,2147483647,3,2
558,g514,2147483647,4,2
559,g515,2147483647,10,2
560,g516,2147483647,3,2
561,g517,2147483647,1,4
562,g518,2147483647,1,4
563,g519,2147483647,3,2
564,g520,2147483647,1,4
565,g521,2147483647,1,4
566,g522,2147483647,1,4
567,g523,2147483647,1,4
568,g524,2147483647,1,4
569,g525,2147483647,6,2
570,g526,2147483647,1,4
571,g527,2147483647,8,2
572,g528,2147483647,3,2
573,g529,2147483647,1,4
574,g530,2147483647,3,2
575,g531,2147483647,3,2
576,g532,2147483647,1,4
577,g533,2147483647,1,4
578,g534,2147483647,1,4
579,g535,2147483647,3,2
580,g536,2147483647,3,2
581,g537,2147483647,1,4
582,g538,2147483647,5,2
583,g539,2147483647,3,2
584,g540,2147483647,6,2
585,g541,2147483647,1,4
586,g542,2147483647,1,4
587,g543,2147483647,1,4
588,g544,2147483647,1,4
589,g545,2147483647,1,4
590,g546,2147483647,1,4
591,g547,2147483647,1,4
592,g548,2147483647,1,4
593,g549,2147483647,1,4
594,g550,2147483647,1,4
595,g551,2147483647,1,4
596,g552,2147483647,1,4
597,g553,2147483647,1,4
598,g554,2147483647,1,4
599,g555,2147483647,1,4
600,g556,2147483647,1,4
601,g557,2147483647,1,4
602,g558,2147483647,1,4
603,g559,2147483647,1,4
604,g560,2147483647,1,4
605,g561,2147483647,1,4
606,g562,2147483647,1,4
607,g563,2147483647,1,4
608,g564,2147483647,1,4
609,g565,2147483647,1,4
610,g566,2147483647,1,4
611,g567,2147483647,1,4
612,g568,2147483647,3,2
613,g569,2147483647,3,2
614,g570,2147483647,9,2
615,g571,2147483647,3,2
616,g572,2147483647,3,2
617,g573,2147483647,4,2
618,g574,2147483647,3,2
619,g575,2147483647,10,2
620,g576,2147483647,3,2
621,g577,2147483647,4,2
622,g578,2147483647,3,2
623,g579,2147483647,3,2
624,g580,2147483647,3,2
625,g581,2147483647,3,2
626,g582,2147483647,4,2
627,g583,2147483647,4,2
628,g584,2147483647,7,2
629,g585,2147483647,10,2
630,g586,2147483647,3,2
631,g587,2147483647,4,2
632,g588,2147483647,9,2
633,g589,2147483647,8,2
634,g590,2147483647,3,2
635,g591,2147483647,4,2
636,g592,2147483647,4,2
637,g593,2147483647,10,2
638,g594,2147483647,3,2
639,g595,2147483647,4,2
640,g596,2147483647,3,2
641,g597,2147483647,7,2
642,g598,2147483647,2,2
643,g599,2147483647,9,2
644,g600,2147483647,3,2
645,g601,2147483647,3,2
646,g602,2147483647,9,2
647,g603,2147483647,8,2
648,g604,2147483647,3,2
649,g605,2147483647,8,2
650,g606,2147483647,3,2
651,g607,2147483647,7,2
652,g608,2147483647,3,2
653,g609,2147483647,3,2
654,g610,2147483647,3,2
655,g611,2147483647,8,2
656,g612,2147483647,3,2
657,g613,2147483647,3,2
658,g614,2147483647,3,2
659,g615,2147483647,7,2
660,g616,2147483647,3,2
661,g617,2147483647,3,2
662,g618,2147483647,9,2
663,g619,2147483647,7,2
664,g620,2147483647,7,2
665,g621,2147483647,3,2
666,g622,2147483647,5,2
667,g623,2147483647,3,2
668,g624,2147483647,3,2
669,g625,2147483647,3,2
670,g626,2147483647,4,2
671,g627,2147483647,3,2
672,g628,2147483647,4,2
673,g629,2147483647,9,2
674,g630,2147483647,3,2
675,g631,2147483647,3,2
676,g632,2147483647,1,8
677,g633,2147483647,1,5
678,g634,2147483647,5,4
679,g635,2147483647,6,4
680,g636,2147483647,5,4
681,g637,2147483647,5,4
682,g638,2147483647,7,4
683,g639,2147483647,6,4
684,g640,2147483647,6,4
685,g641,2147483647,7,4
686,g642,2147483647,7,4
687,g643,2147483647,7,4
688,g644,2147483647,8,4
689,g645,2147483647,7,4
690,g646,2147483647,7,4
691,g647,2147483647,9,4
692,g648,2147483647,8,4
693,g649,2147483647,8,4
694,g650,2147483647,9,4
695,g651,2147483647,8,4
696,g652,2147483647,8,4
697,g653,2147483647,9,4
698,g654,2147483647,9,4
699,g655,2147483647,9,4
700,g656,2147483647,10,4
701,g657,2147483647,9,4
702,g658,2147483647,9,4
703,g659,2147483647,9,4
704,g660,2147483647,9,4
705,g661,2147483647,9,4
706,g662,2147483647,9,4
707,g663,2147483647,9,4
708,g664,2147483647,9,4
709,g665,2147483647,8,4
710,g666,2147483647,8,4
711,g667,2147483647,9,4
712,g668,2147483647,8,4
713,g669,2147483647,8,4
714,g670,2147483647,9,4
715,g671,2147483647,9,4
716,g672,2147483647,8,4
717,g673,2147483647,8,4
718,g674,2147483647,8,4
719,g675,2147483647,8,4
720,g676,2147483647,8,4
721,g677,2147483647,7,4
722,g678,2147483647,7,4
723,g679,2147483647,7,4
724,g680,2147483647,8,4
725,g681,2147483647,8,3
726,g682,2147483647,9,3
727,g683,2147483647,7,4
728,g684,2147483647,8,4
729,g685,2147483647,7,4
730,g686,2147483647,8,4
731,g687,2147483647,8,4
732,g688,2147483647,6,4
733,g689,2147483647,8,3
734,g690,2147483647,8,3
735,g691,2147483647,8,3
736,g692,2147483647,7,3
737,g693,2147483647,8,3
738,g694,2147483647,8,2
739,g695,2147483647,8,3
740,g696,2147483647,8,3
741,g697,2147483647,8,3
742,g698,2147483647,6,4
743,g699,2147483647,7,4
744,g700,2147483647,7,4
745,g701,2147483647,8,2
746,g702,2147483647,8,2
747,g703,2147483647,9,2
748,g704,2147483647,7,3
749,g705,2147483647,8,3
750,g706,2147483647,5,4
751,g707,2147483647,7,4
752,g708,2147483647,7,4
753,g709,2147483647,8,4
754,g710,2147483647,8,2
755,g711,2147483647,8,2
756,g712,2147483647,8,2
757,g713,2147483647,8,2
758,g714,2147483647,6,4
759,g715,2147483647,7,4
760,g716,2147483647,7,4
761,g717,2147483647,7,4
762,g718,2147483647,7,4
763,g719,2147483647,7,4
764,g720,2147483647,7,4
765,g721,2147483647,8,2
766,g722,2147483647,8,2
767,g723,2147483647,7,4
768,g724,2147483647,8,3
769,g725,2147483647,7,3
770,g726,2147483647,7,4
771,g727,2147483647,8,2
772,g728,2147483647,7,4
773,g729,2147483647,7,4
774,g730,2147483647,7,4
775,g731,2147483647,6,4
776,g732,2147483647,7,4
777,g733,2147483647,6,4
778,g734,2147483647,6,4
779,g735,2147483647,7,4
780,g736,2147483647,7,4
781,g737,2147483647,8,2
782,g738,2147483647,6,3
783,g739,2147483647,6,3
784,g740,2147483647,7,3
785,g741,2147483647,8,3
786,g742,2147483647,7,3
787,g743,2147483647,7,3
788,g744,2147483647,8,2
789,g745,2147483647,6,3
790,g746,2147483647,7,3
791,g747,2147483647,6,3
792,g748,2147483647,7,3
793,g749,2147483647,7,4
794,g750,2147483647,7,2
795,g751,2147483647,7,2
796,g752,2147483647,7,2
797,g753,2147483647,7,4
798,g754,2147483647,7,4
799,g755,2147483647,7,4
800,g756,2147483647,6,4
801,g757,2147483647,6,4
802,g758,2147483647,7,4
803,g759,2147483647,6,4
804,g760,2147483647,6,4
805,g761,2147483647,6,4
806,g762,2147483647,6,4
807,g763,2147483647,6,4
808,g764,2147483647,6,4
809,g765,2147483647,6,4
810,g766,2147483647,6,3
811,g767,2147483647,6,3
812,g768,2147483647,6,3
813,g769,2147483647,6,3
814,g770,2147483647,6,3
815,g771,2147483647,6,3
816,g772,2147483647,6,3
817,g773,2147483647,6,3
818,g774,2147483647,6,4
819,g775,2147483647,6,4
820,g776,2147483647,7,2
821,g777,2147483647,7,2
822,g778,2147483647,6,2
823,g779,2147483647,7,2
824,g780,2147483647,7,2
825,g781,2147483647,6,2
826,g782,2147483647,7,2
827,g783,2147483647,7,2
828,g784,2147483647,6,4
829,g785,2147483647,6,4
830,g786,2147483647,6,4
831,g787,2147483647,6,4
832,g788,2147483647,5,4
833,g789,2147483647,6,4
834,g790,2147483647,6,4
835,g791,2147483647,5,4
836,g792,2147483647,6,4
837,g793,2147483647,6,4
838,g794,2147483647,8,2
839,g795,2147483647,8,2
840,g796,2147483647,5,4
841,g797,2147483647,6,3
842,g798,2147483647,6,3
843,g799,2147483647,7,3
844,g800,2147483647,6,4
845,g801,2147483647,6,4
846,g802,2147483647,6,4
847,g803,2147483647,6,4
848,g804,2147483647,7,4
849,g805,2147483647,7,4
850,g806,2147483647,7,4
851,g807,2147483647,6,2
852,g808,2147483647,6,2
853,g809,2147483647,6,2
854,g810,2147483647,6,2
855,g811,2147483647,7,2
856,g812,2147483647,5,4
857,g813,2147483647,5,3
858,g814,2147483647,5,4
859,g815,2147483647,5,4
860,g816,2147483647,5,4
861,g817,2147483647,6,4
862,g818,2147483647,5,4
863,g819,2147483647,5,4
864,g820,2147483647,5,4
865,g821,2147483647,5,4
866,g822,2147483647,6,4
867,g823,2147483647,6,4
868,g824,2147483647,5,2
869,g825,2147483647,4,4
870,g826,2147483647,6,3
871,g827,2147483647,5,3
872,g828,2147483647,5,3
873,g829,2147483647,6,3
874,g830,2147483647,7,3
875,g831,2147483647,6,4
876,g832,2147483647,6,4
877,g833,2147483647,5,4
878,g834,2147483647,6,4
879,g835,2147483647,6,4
880,g836,2147483647,6,2
881,g837,2147483647,6,2
882,g838,2147483647,6,2
883,g839,2147483647,6,2
884,g840,2147483647,5,4
885,g841,2147483647,6,4
886,g842,2147483647,6,4
887,g843,2147483647,4,4
888,g844,2147483647,5,4
889,g845,2147483647,4,4
890,g846,2147483647,5,4
891,g847,2147483647,6,3
892,g848,2147483647,5,4
893,g849,2147483647,5,4
894,g850,2147483647,5,4
895,g851,2147483647,5,4
896,g852,2147483647,5,4
897,g853,2147483647,5,4
898,g854,2147483647,5,4
899,g855,2147483647,5,3
900,g856,2147483647,6,2
901,g857,2147483647,6,2
902,g858,2147483647,6,2
903,g859,2147483647,6,2
904,g860,2147483647,6,2
905,g861,2147483647,5,3
906,g862,2147483647,6,3
907,g863,2147483647,4,3
908,g864,2147483647,5,3
909,g865,2147483647,5,3
910,g866,2147483647,4,3
911,g867,2147483647,7,2
912,g868,2147483647,6,3
913,g869,2147483647,4,3
914,g870,2147483647,5,3
915,g871,2147483647,6,4
916,g872,2147483647,5,3
917,g873,2147483647,5,3
918,g874,2147483647,5,3
919,g875,2147483647,5,2
920,g876,2147483647,6,2
921,g877,2147483647,6,2
922,g878,2147483647,6,2
923,g879,2147483647,6,2
924,g880,2147483647,7,2
925,g881,2147483647,6,2
926,g882,2147483647,6,2
927,g883,2147483647,6,2
928,g884,2147483647,6,2
929,g885,2147483647,6,2
930,g886,2147483647,5,4
931,g887,2147483647,5,4
932,g888,2147483647,5,4
933,g889,2147483647,4,4
934,g890,2147483647,5,4
935,g891,2147483647,5,4
936,g892,2147483647,6,3
937,g893,2147483647,6,3
938,g894,2147483647,4,4
939,g895,2147483647,4,4
940,g896,2147483647,4,4
941,g897,2147483647,5,4
942,g898,2147483647,5,4
943,g899,2147483647,5,4
944,g900,2147483647,5,4
945,g901,2147483647,5,4
946,g902,2147483647,6,4
947,g903,2147483647,5,4
948,g904,2147483647,5,4
949,g905,2147483647,5,4
950,g906,2147483647,5,4
951,g907,2147483647,5,4
952,g908,2147483647,5,2
953,g909,2147483647,5,2
954,g910,2147483647,5,2
955,g911,2147483647,5,2
956,g912,2147483647,4,2
957,g913,2147483647,5,2
958,g914,2147483647,6,2
959,g915,2147483647,5,4
960,g916,2147483647,4,3
961,g917,2147483647,5,4
962,g918,2147483647,5,4
963,g919,2147483647,5,4
964,g920,2147483647,5,3
965,g921,2147483647,6,4
966,g922,2147483647,5,4
967,g923,2147483647,4,4
968,g924,2147483647,4,4
969,g925,2147483647,5,4
970,g926,2147483647,4,4
971,g927,2147483647,4,4
972,g928,2147483647,3,4
973,g929,2147483647,4,4
974,g930,2147483647,5,3
975,g931,2147483647,5,2
976,g932,2147483647,6,2
977,g933,2147483647,5,2
978,g934,2147483647,5,2
979,g935,2147483647,5,2
980,g936,2147483647,5,2
981,g937,2147483647,5,2
982,g938,2147483647,5,2
983,g939,2147483647,5,2
984,g940,2147483647,6,2
985,g941,2147483647,5,2
986,g942,2147483647,5,2
987,g943,2147483647,5,2
988,g944,2147483647,5,2
989,g945,2147483647,4,3
