g565 -> g2834
g1450 -> g2717
g864 -> g2717
n1 -> g2716
n0 -> g2716
g2271 -> g2716
g877 -> g2715
g1088 -> g2715
g2613 -> g2714
n1 -> g2713
n0 -> g2713
g2687 -> g2713
g2387 -> g2712
g1096 -> g2712
g1017 -> g2710
g2573 -> g2710
g1520 -> g2709
g2666 -> g2709
g2234 -> g2708
g2062 -> g2708
g2672 -> g2707
g1096 -> g2707
g2525 -> g2706
g2743 -> g2706
g1458 -> g2758
g2375 -> g2758
n1 -> g2704
n0 -> g2704
g784 -> g2704
g154 -> g2703
g1969 -> g2703
g1557 -> g2702
g864 -> g2702
g1083 -> g2701
g2469 -> g2700
g1843 -> g2700
g2602 -> g2699
g2179 -> g2699
g1115 -> g2698
g583 -> g2697
n1 -> g2696
n0 -> g2696
g1960 -> g2696
g2799 -> g2695
n1 -> g2694
n0 -> g2694
g2049 -> g2694
g393 -> g2693
g1969 -> g2693
g1272 -> g2690
g251 -> g2690
n1 -> g2689
n0 -> g2689
g2162 -> g2689
g1214 -> g2688
g167 -> g2688
g829 -> g2686
g1131 -> g2686
g651 -> g2685
g895 -> g2685
g215 -> g2684
g1314 -> g2684
g2439 -> g2683
g2831 -> g2682
g2443 -> g2682
g75 -> g2679
g1758 -> g2679
g39 -> g2677
g599 -> g2677
g1158 -> g2675
g2573 -> g2675
g2367 -> g2674
g1744 -> g2671
g2573 -> g2671
g1534 -> g2670
g530 -> g2670
g614 -> g2668
g2291 -> g2668
g1192 -> g2667
g2470 -> g2667
g2304 -> g2666
g2646 -> g2665
g1367 -> g2665
n1 -> g2664
n0 -> g2664
g175 -> g2664
g2305 -> g2663
g1946 -> g2663
g1171 -> g2662
n1 -> g2738
n0 -> g2738
g351 -> g2738
n1 -> g2660
n0 -> g2660
g2773 -> g2660
g2510 -> g2658
g1913 -> g2658
g340 -> g2656
g2573 -> g2656
g2378 -> g2653
g1827 -> g2653
g2409 -> g2651
g1448 -> g2651
g2103 -> g2650
g2802 -> g2650
g2272 -> g2649
g2643 -> g2648
g1913 -> g2648
g2021 -> g2647
g2746 -> g2647
n1 -> g2646
n0 -> g2646
g1468 -> g2646
n1 -> g2644
n0 -> g2644
g2173 -> g2644
g754 -> g2643
g1787 -> g2642
g1877 -> g2641
g2326 -> g2641
g475 -> g2640
g599 -> g2640
g1731 -> g2639
g182 -> g2639
g2713 -> g2638
g746 -> g2636
g2066 -> g2636
g619 -> g2635
g2133 -> g2635
g2650 -> g2634
g917 -> g2634
g2295 -> g2633
g2382 -> g2633
g2428 -> g2630
g2655 -> g2630
g2598 -> g2628
g2516 -> g2628
g1856 -> g2627
g2822 -> g2627
g2344 -> g2626
g308 -> g2625
g49 -> g2625
g2093 -> g2622
g1913 -> g2622
g364 -> g2619
g1580 -> g2619
n1 -> g2618
n0 -> g2618
g2362 -> g2618
g2458 -> g2617
g2392 -> g2617
g2329 -> g2616
g1844 -> g2616
g1801 -> g2614
g2315 -> g2614
n1 -> g2613
n0 -> g2613
g705 -> g2613
g2760 -> g2611
g1969 -> g2611
g737 -> g2610
g1231 -> g2610
g42 -> g2609
g762 -> g2608
n1 -> g2606
n0 -> g2606
g2567 -> g2606
g510 -> g2604
g671 -> g2604
g1834 -> g2603
g1118 -> g2603
g2224 -> g2598
g1231 -> g2598
g1843 -> g2597
n1 -> g2596
n0 -> g2596
g1926 -> g2596
g1439 -> g2594
g1711 -> g2594
g313 -> g2593
g2062 -> g2593
g2025 -> g2592
g1089 -> g2592
g2590 -> g2591
g1448 -> g2591
g1694 -> g2589
g828 -> g2588
g917 -> g2588
g767 -> g2587
g2222 -> g2585
g1607 -> g2585
g292 -> g2583
n1 -> g2582
n0 -> g2582
g456 -> g2582
g628 -> g2580
n1 -> g2579
n0 -> g2579
g718 -> g2579
n1 -> g2578
n0 -> g2578
g1003 -> g2578
n5[15] -> g2577
n1 -> g2575
n0 -> g2575
g1853 -> g2575
g2732 -> g2574
g2392 -> g2574
g2375 -> g2573
g147 -> g2572
g2819 -> g2571
g917 -> g2571
g2029 -> g2570
g206 -> g2570
g2039 -> g2569
g2513 -> g2569
g1195 -> g2568
g2573 -> g2568
g1742 -> g2567
g2832 -> g2567
g2756 -> g2565
g2252 -> g2564
g599 -> g2564
g2342 -> g2563
g1844 -> g2563
g780 -> g2559
g2693 -> g2559
g568 -> g2556
g539 -> g2556
g1983 -> g2555
g29 -> g2554
g1913 -> g2554
g2781 -> g2553
g684 -> g2553
g2203 -> g2552
g1946 -> g2552
g2072 -> g2550
g2702 -> g2547
g1041 -> g2547
g1710 -> g2546
g1010 -> g2546
g1001 -> g2544
g344 -> g2543
g2331 -> g2543
g208 -> g2542
g2404 -> g2541
g880 -> g2541
g1242 -> g2540
g1043 -> g2540
g2845 -> g2539
g2293 -> g2539
g875 -> g2538
g979 -> g2538
g2626 -> g2537
g1011 -> g2537
g1406 -> g2535
g2573 -> g2535
g866 -> g2534
g917 -> g2534
g2584 -> g2533
g1813 -> g2533
g2060 -> g2531
g2743 -> g2531
g153 -> g2529
g2146 -> g2528
g415 -> g2528
g1527 -> g2526
g864 -> g2526
g741 -> g2525
g975 -> g2525
g430 -> g2523
g1448 -> g2523
n5[18] -> g2522
g137 -> g2520
n1 -> g2519
n0 -> g2519
g1543 -> g2519
n1 -> g2518
n0 -> g2518
g333 -> g2518
g1042 -> g2517
g2133 -> g2517
g429 -> g2516
g2676 -> g2516
g2015 -> g2515
g1946 -> g2515
g2502 -> g2514
g2316 -> g2513
g2133 -> g2513
g1283 -> g2512
g2341 -> g2512
g602 -> g2510
g126 -> g2787
g1608 -> g2787
n1 -> g2507
n0 -> g2507
g406 -> g2507
g1371 -> g2506
g2464 -> g2506
g2469 -> g2504
g1572 -> g2503
g2328 -> g2503
n1 -> g2502
n0 -> g2502
g1795 -> g2502
g2522 -> g2501
g2133 -> g2501
g1299 -> g2499
g917 -> g2499
n1 -> g2498
n0 -> g2498
g298 -> g2498
n9[1] -> g2497
g964 -> g2496
g2676 -> g2496
g656 -> g2494
g1844 -> g2494
g2593 -> g2673
g2018 -> g2673
n9[6] -> g2493
g2741 -> g2492
g2062 -> g2492
n1 -> g2491
n0 -> g2491
g1107 -> g2491
g2599 -> g2489
g1570 -> g2489
g1253 -> g2488
g2676 -> g2488
g1071 -> g2487
g2463 -> g2487
g1316 -> g2486
g2720 -> g2486
g375 -> g2484
g374 -> g2484
g1334 -> g2483
g43 -> g2483
g1068 -> g2482
g2394 -> g2481
g477 -> g2478
g242 -> g2478
g939 -> g2477
g1104 -> g2477
n1 -> g2624
n0 -> g2624
g794 -> g2624
g1485 -> g2476
g1829 -> g2476
g818 -> g2475
g1899 -> g2475
g798 -> g2599
n1 -> g2474
n0 -> g2474
g2248 -> g2474
g1310 -> g2473
g2676 -> g2473
g1481 -> g2472
g2782 -> g2472
g89 -> g2471
g1142 -> g2471
g323 -> g2470
g2573 -> g2470
n1 -> g2469
n0 -> g2469
g2401 -> g2469
g2424 -> g2468
g44 -> g2466
g610 -> g2465
g2743 -> g2465
g2312 -> g2464
g726 -> g2464
g1981 -> g2463
g895 -> g2463
g2408 -> g2461
n4[26] -> g2460
g2766 -> g2459
g1398 -> g2459
g753 -> g2458
g2811 -> g2457
g1231 -> g2457
g26 -> g2456
g1608 -> g2456
g136 -> g2455
g22 -> g2454
g1131 -> g2454
g2246 -> g2451
g2783 -> g2451
g16 -> g2450
g1802 -> g2450
n1 -> g2449
n0 -> g2449
g603 -> g2449
g536 -> g2447
g1131 -> g2447
g496 -> g2446
g2092 -> g2446
g12 -> g2443
g1969 -> g2443
g2521 -> g2442
g2644 -> g2442
g1598 -> g2441
g1907 -> g2441
g2504 -> g2440
g2062 -> g2440
n1 -> g2439
n0 -> g2439
g480 -> g2439
g389 -> g2438
g895 -> g2438
g563 -> g2436
g1946 -> g2436
g436 -> g2435
g1269 -> g2435
g2468 -> g2434
g1913 -> g2434
g2372 -> g2433
g490 -> g2433
g1769 -> g2432
g1687 -> g2429
g578 -> g2429
g789 -> g2428
g440 -> g2727
g1180 -> g2427
g2111 -> g2427
g81 -> g2426
g2743 -> g2426
g2260 -> g2425
g2390 -> g2425
n1 -> g2424
n0 -> g2424
g334 -> g2424
n1 -> g2423
n0 -> g2423
g1292 -> g2423
n1 -> g2422
n0 -> g2422
g1324 -> g2422
g1999 -> g2421
g1231 -> g2421
n1 -> g2420
n0 -> g2420
g1930 -> g2420
g30 -> g2419
g2133 -> g2419
g1138 -> g2418
g2205 -> g2418
g1836 -> g2416
g11 -> g2416
g2581 -> g2415
g2168 -> g2415
g221 -> g2414
g379 -> g2414
g1542 -> g2413
g2595 -> g2413
n1 -> g2411
n0 -> g2411
g2636 -> g2411
g120 -> g2410
g2578 -> g2409
g2617 -> g2407
g142 -> g2407
g41 -> g2405
g1612 -> g2405
g389 -> g2404
g1913 -> g2404
g2111 -> g2403
g895 -> g2403
g1837 -> g2402
g2092 -> g2402
g2440 -> g2401
g423 -> g2401
g1510 -> g2400
g1391 -> g2397
g975 -> g2397
g1120 -> g2396
g2395 -> g2396
n1 -> g2394
n0 -> g2394
g1905 -> g2394
g2283 -> g2392
g1895 -> g2392
g967 -> g2391
g1978 -> g2391
g1177 -> g2602
g2062 -> g2602
g277 -> g2390
g2801 -> g2388
g2507 -> g2387
g231 -> g2386
g690 -> g2385
g724 -> g2385
g244 -> g2384
g1231 -> g2384
g2230 -> g2382
g1969 -> g2382
n1 -> g2381
n0 -> g2381
g973 -> g2381
n1 -> g2379
n0 -> g2379
g1805 -> g2379
g1198 -> g2378
g515 -> g2377
g2630 -> g2375
g2219 -> g2375
g2070 -> g2374
g2565 -> g2373
g1448 -> g2373
g179 -> g2372
g914 -> g2371
g2019 -> g2371
g385 -> g2370
g599 -> g2370
g149 -> g2368
n1 -> g2367
n0 -> g2367
g1295 -> g2367
g1343 -> g2366
g417 -> g2366
g2442 -> g2363
g979 -> g2363
g1903 -> g2362
g2220 -> g2362
n1 -> g2361
n0 -> g2361
g1036 -> g2361
g795 -> g2360
g2375 -> g2360
g1472 -> g2359
g1913 -> g2359
g2527 -> g2358
g1096 -> g2358
g825 -> g2357
g657 -> g2356
g1593 -> g2356
g1422 -> g2351
g370 -> g2351
g1879 -> g2350
g579 -> g2584
g864 -> g2584
g2619 -> g2349
g2743 -> g2349
g2727 -> g2348
g599 -> g2348
n1 -> g2347
n0 -> g2347
g1677 -> g2347
g2240 -> g2346
g1992 -> g2346
g1879 -> g2345
n1 -> g2344
n0 -> g2344
g467 -> g2344
g961 -> g2343
g979 -> g2343
g447 -> g2342
g1577 -> g2342
g2589 -> g2341
g1465 -> g2341
g1940 -> g2339
g578 -> g2339
g529 -> g2338
g1844 -> g2338
g1177 -> g2337
g1845 -> g2337
g1264 -> g2335
g2635 -> g2335
g1078 -> g2334
g1039 -> g2334
n1 -> g2333
n0 -> g2333
g2631 -> g2333
g1680 -> g2332
g1474 -> g2332
g1085 -> g2330
g979 -> g2330
g1165 -> g2328
g895 -> g2328
g71 -> g2327
g1380 -> g2325
g1806 -> g2325
n1 -> g2323
n0 -> g2323
g248 -> g2323
g536 -> g2321
g599 -> g2321
g1181 -> g2320
g1067 -> g2320
g2237 -> g2319
g1618 -> g2319
g434 -> g2318
g2392 -> g2318
g1301 -> g2317
g2805 -> g2317
n4[11] -> g2316
g2444 -> g2315
n5[5] -> g2313
g914 -> g2312
n7[3] -> g2312
g2655 -> g2310
g821 -> g2310
g2160 -> g2309
g1131 -> g2309
g722 -> g2307
g2333 -> g2305
n1 -> g2304
n0 -> g2304
g820 -> g2304
g225 -> g2302
g1361 -> g2302
g494 -> g2301
g1946 -> g2301
g472 -> g2299
g1117 -> g2299
n5[12] -> g2297
g143 -> g2296
g762 -> g2296
g696 -> g2295
g299 -> g2295
n1 -> g2294
n0 -> g2294
g2684 -> g2294
g2519 -> g2293
g1676 -> g2292
g1061 -> g2291
g917 -> g2291
g278 -> g2290
g2743 -> g2290
g265 -> g2289
g1231 -> g2289
g1084 -> g2287
n1 -> g2286
n0 -> g2286
g2351 -> g2286
n1 -> g2285
n0 -> g2285
g2336 -> g2285
g704 -> g2284
g497 -> g2284
g1317 -> g2737
g2392 -> g2737
g2655 -> g2283
g789 -> g2283
g1213 -> g2281
g1207 -> g2280
g2787 -> g2280
g69 -> g2279
g2743 -> g2279
g950 -> g2278
g2392 -> g2278
g225 -> g2276
g2778 -> g2275
g259 -> g2275
n1 -> g2272
n0 -> g2272
g2253 -> g2272
g316 -> g2270
g815 -> g2269
g1847 -> g2269
g1650 -> g2268
g759 -> g2268
n1 -> g2267
n0 -> g2267
g600 -> g2267
g1470 -> g2266
g1040 -> g2264
g2392 -> g2264
g1556 -> g2263
g2504 -> g2262
g2727 -> g2262
g620 -> g2261
g2563 -> g2261
g1732 -> g2258
g464 -> g2258
g605 -> g2257
g2133 -> g2257
g2467 -> g2256
g1693 -> g2256
g345 -> g2255
g1913 -> g2255
g2648 -> g2254
g2047 -> g2254
g1792 -> g2253
g419 -> g2253
g427 -> g2252
g2708 -> g2248
g1953 -> g2248
g2062 -> g2247
n1 -> g2245
n0 -> g2245
g2308 -> g2245
g53 -> g2243
g2008 -> g2243
g984 -> g2241
g791 -> g2241
g2239 -> g2238
g979 -> g2238
g1080 -> g2691
g1633 -> g2237
g829 -> g2236
g599 -> g2236
g2474 -> g2234
g2655 -> g2233
g279 -> g2233
g36 -> g2485
g389 -> g2485
g486 -> g2365
g1059 -> g2365
g2716 -> g2232
g1011 -> g2231
g599 -> g2231
g736 -> g2230
g2368 -> g2229
g1608 -> g2229
g653 -> g2227
g2247 -> g2227
g2840 -> g2226
g864 -> g2226
g542 -> g2225
g1231 -> g2225
g2560 -> g2224
n1 -> g2223
n0 -> g2223
g1823 -> g2223
g183 -> g2222
g80 -> g2222
g1223 -> g2221
g2092 -> g2221
g1491 -> g2220
g1608 -> g2220
g1398 -> g2219
g6 -> g2219
g710 -> g2218
g67 -> g2218
n1 -> g2217
n0 -> g2217
g2690 -> g2217
g918 -> g2216
n1 -> g2215
n0 -> g2215
g854 -> g2215
n4[12] -> g2214
g2544 -> g2213
g864 -> g2213
g1664 -> g2212
g917 -> g2212
n1 -> g2783
n0 -> g2783
g1774 -> g2783
n1 -> g2211
n0 -> g2211
g1179 -> g2211
g2717 -> g2210
g1884 -> g2210
g2718 -> g2209
g1231 -> g2209
n1 -> g2207
n0 -> g2207
g1390 -> g2207
g2130 -> g2206
g2227 -> g2206
g2159 -> g2205
g2676 -> g2205
g2017 -> g2204
g2311 -> g2203
n1 -> g2202
n0 -> g2202
g547 -> g2202
g185 -> g2200
g1269 -> g2200
n1 -> g2199
n0 -> g2199
g1575 -> g2199
g469 -> g2198
g1778 -> g2198
g1290 -> g2197
g1082 -> g2197
g972 -> g2196
g2161 -> g2196
g1126 -> g2195
n1 -> g2194
n0 -> g2194
g2715 -> g2194
g1957 -> g2193
g1969 -> g2193
n1 -> g2192
n0 -> g2192
g1037 -> g2192
g1890 -> g2191
g599 -> g2191
g1480 -> g2190
g458 -> g2190
g2662 -> g2189
g864 -> g2189
g621 -> g2188
g2676 -> g2188
g1713 -> g2769
g1169 -> g2769
g515 -> g2187
g2361 -> g2186
g1222 -> g2184
g2676 -> g2184
g843 -> g2183
g524 -> g2182
g1448 -> g2182
g27 -> g2181
g1448 -> g2181
g2400 -> g2180
g979 -> g2180
g1726 -> g2178
g864 -> g2178
g927 -> g2177
g1608 -> g2177
g2681 -> g2774
g2150 -> g2774
g991 -> g2176
g565 -> g2176
g433 -> g2175
g1608 -> g2175
g2429 -> g2173
g2125 -> g2173
g1336 -> g2171
g1978 -> g2171
g117 -> g2170
g851 -> g2169
g1608 -> g2169
n1 -> g2168
n0 -> g2168
g988 -> g2168
g1547 -> g2167
g2370 -> g2166
g2438 -> g2166
g1816 -> g2165
g2621 -> g2165
g65 -> g2162
g257 -> g2162
g1570 -> g2161
g1844 -> g2161
g2841 -> g2160
g1079 -> g2160
g1278 -> g2445
g843 -> g2159
g1185 -> g2159
g1132 -> g2158
g979 -> g2158
g2235 -> g2157
g864 -> g2157
g1675 -> g2156
g1231 -> g2156
g233 -> g2155
g1913 -> g2155
g1526 -> g2154
g1055 -> g2153
g1096 -> g2153
g2139 -> g2152
g1745 -> g2152
g587 -> g2151
g1231 -> g2151
g1439 -> g2150
g1448 -> g2150
g1606 -> g2148
g949 -> g2147
g1089 -> g2147
g1287 -> g2146
g1231 -> g2146
g1896 -> g2145
g565 -> g2145
g2724 -> g2144
g2573 -> g2144
g1727 -> g2143
g1751 -> g2143
g424 -> g2142
g2247 -> g2142
g817 -> g2141
g1347 -> g2141
g1456 -> g2140
g2439 -> g2140
g386 -> g2138
g2133 -> g2138
g1886 -> g2678
g2743 -> g2678
g688 -> g2137
g724 -> g2137
n1 -> g2136
n0 -> g2136
g650 -> g2136
n6[3] -> g2135
g758 -> g2134
g2392 -> g2133
g2292 -> g2132
g80 -> g2132
g2058 -> g2130
g2392 -> g2130
g2790 -> g2129
g1881 -> g2128
g1652 -> g2127
g219 -> g2127
g597 -> g2126
g604 -> g2126
g2313 -> g2125
g2133 -> g2125
g1437 -> g2124
g1209 -> g2124
g2785 -> g2123
g2309 -> g2123
g1049 -> g2121
g1096 -> g2121
n1 -> g2119
n0 -> g2119
g2688 -> g2119
g1282 -> g2116
g1089 -> g2116
n1 -> g2115
n0 -> g2115
g1381 -> g2115
g2311 -> g2113
g2119 -> g2111
n1 -> g2110
n0 -> g2110
g585 -> g2110
n1 -> g2109
n0 -> g2109
g1363 -> g2109
g764 -> g2108
g2573 -> g2108
g643 -> g2107
g1096 -> g2107
g1683 -> g2106
n1 -> g2105
n0 -> g2105
g171 -> g2105
g515 -> g2104
g531 -> g2102
g2133 -> g2102
g839 -> g2101
g1300 -> g2101
n1 -> g2100
n0 -> g2100
g2804 -> g2100
g1374 -> g2099
g2755 -> g2099
g202 -> g2098
g2743 -> g2098
g537 -> g2097
g1089 -> g2097
g2075 -> g2096
g864 -> g2096
g1056 -> g2590
n1 -> g2095
n0 -> g2095
g156 -> g2095
g2251 -> g2094
g1089 -> g2094
g2453 -> g2093
g2573 -> g2092
g404 -> g2090
g582 -> g2739
g1269 -> g2739
n8[1] -> g2089
g2190 -> g2088
g98 -> g2088
g1396 -> g2087
g2447 -> g2087
g801 -> g2085
g2501 -> g2085
g354 -> g2084
g596 -> g2083
g1972 -> g2083
n1 -> g2082
n0 -> g2082
g1998 -> g2082
g2122 -> g2080
g2233 -> g2080
g2550 -> g2329
g1509 -> g2329
g1436 -> g2079
g1448 -> g2079
g236 -> g2661
g2706 -> g2661
g805 -> g2078
g1618 -> g2077
g599 -> g2077
g1728 -> g2532
g1094 -> g2532
g507 -> g2076
g917 -> g2076
n1 -> g2074
n0 -> g2074
g2325 -> g2074
g2168 -> g2073
g2514 -> g2071
g599 -> g2071
n1 -> g2070
n0 -> g2070
g1938 -> g2070
g1273 -> g2069
g1844 -> g2069
g1184 -> g2068
g1089 -> g2068
g2174 -> g2066
g979 -> g2066
g373 -> g2065
g1269 -> g2065
g2582 -> g2064
g1045 -> g2063
g166 -> g2063
g2133 -> g2062
g1427 -> g2061
g1269 -> g2061
g741 -> g2060
n1 -> g2059
n0 -> g2059
g782 -> g2059
g180 -> g2057
n1 -> g2056
n0 -> g2056
g716 -> g2056
g1032 -> g2055
g1112 -> g2055
n1 -> g2053
n0 -> g2053
g1325 -> g2053
g408 -> g2052
g1955 -> g2051
n4[29] -> g2050
g1624 -> g2048
g2573 -> g2048
g533 -> g2047
g2743 -> g2047
n1 -> g2046
n0 -> g2046
g1228 -> g2046
n5[26] -> g2045
n1 -> g2044
n0 -> g2044
g712 -> g2044
g2546 -> g2043
g979 -> g2043
g2281 -> g2042
g1448 -> g2042
n1 -> g2041
n0 -> g2041
g1987 -> g2041
g1132 -> g2039
g2062 -> g2039
g495 -> g2038
g2200 -> g2038
g1093 -> g2036
g778 -> g2479
g1443 -> g2479
g79 -> g2035
g1520 -> g2149
g578 -> g2149
g1515 -> g2034
g615 -> g2034
g635 -> g2033
g1913 -> g2033
n1 -> g2032
n0 -> g2032
g575 -> g2032
g2128 -> g2031
g2573 -> g2031
g172 -> g2680
g2062 -> g2680
n1 -> g2030
n0 -> g2030
g305 -> g2030
g2157 -> g2705
g1768 -> g2705
g1220 -> g2029
g2062 -> g2029
g2189 -> g2028
g1979 -> g2028
g2215 -> g2027
g756 -> g2026
g80 -> g2026
g1601 -> g2024
g508 -> g2024
g2023 -> g2629
g2133 -> g2629
n5[19] -> g2023
g2841 -> g2022
g599 -> g2022
g2698 -> g2595
g2676 -> g2595
g1150 -> g2021
g599 -> g2021
g95 -> g2019
g1718 -> g2018
g2133 -> g2018
n1 -> g2017
n0 -> g2017
g552 -> g2017
g2202 -> g2015
g144 -> g2013
g4 -> g2013
n5[24] -> g2012
g524 -> g2011
g565 -> g2011
g2644 -> g2010
g2514 -> g2009
g1937 -> g2009
g2322 -> g2008
g2676 -> g2008
g1703 -> g2007
g1725 -> g2006
g1913 -> g2006
g1160 -> g2005
g1448 -> g2005
g1046 -> g2004
g833 -> g2004
g2242 -> g2003
g1231 -> g2003
g962 -> g2002
g1844 -> g2002
g27 -> g2001
g565 -> g2001
g1769 -> g2000
g2046 -> g1999
g195 -> g1998
g1653 -> g1998
g353 -> g1996
g1994 -> g1995
g864 -> g1995
n1 -> g1993
n0 -> g1993
g669 -> g1993
g706 -> g1992
g917 -> g1992
g1589 -> g1990
g864 -> g1990
g1417 -> g1989
g2002 -> g1989
g2480 -> g1988
g979 -> g1988
g637 -> g1986
g599 -> g1986
n6[2] -> g1985
g2386 -> g1984
g1946 -> g1984
g1747 -> g1981
g656 -> g1981
g1810 -> g1979
g1969 -> g1979
n1 -> g2524
n0 -> g2524
g2547 -> g2524
g227 -> g2239
g219 -> g2239
g2630 -> g1978
g2364 -> g1978
n1 -> g1977
n0 -> g1977
g776 -> g1977
n1 -> g2311
n0 -> g2311
g87 -> g2311
g1409 -> g1976
g2743 -> g1976
g2129 -> g1974
g1231 -> g1974
g1319 -> g1973
g330 -> g1973
g1522 -> g1971
g2376 -> g1970
g148 -> g1970
g299 -> g1969
g2260 -> g1968
g578 -> g1968
g2691 -> g1966
g2375 -> g1966
n1 -> g1964
n0 -> g1964
g2120 -> g1964
n1 -> g1963
n0 -> g1963
g2396 -> g1963
g2789 -> g1962
g2268 -> g1962
g751 -> g1961
g895 -> g1961
g209 -> g1960
g1438 -> g1960
g929 -> g2824
g356 -> g1959
g999 -> g1958
g2676 -> g1958
g564 -> g1957
g2359 -> g1956
g2343 -> g1956
n1 -> g1955
n0 -> g1955
g822 -> g1955
g470 -> g1954
g824 -> g1954
g1251 -> g2581
g395 -> g1953
g1269 -> g1953
g540 -> g1952
g1844 -> g1952
g2272 -> g1951
g831 -> g1948
g1054 -> g1947
g2657 -> g1947
g2676 -> g1946
g149 -> g1944
g2664 -> g1944
n1 -> g1943
n0 -> g1943
g1780 -> g1943
g2348 -> g1942
g505 -> g1942
g1135 -> g1941
g1465 -> g1940
n1 -> g1939
n0 -> g1939
g2836 -> g1939
g1164 -> g1937
g2734 -> g2803
g1150 -> g1935
g1131 -> g1935
n1 -> g1934
n0 -> g1934
g873 -> g1934
n1 -> g1933
n0 -> g1933
g1226 -> g1933
g1399 -> g1932
g565 -> g1932
g1583 -> g1931
g2573 -> g1931
g108 -> g1930
g699 -> g1930
n1 -> g1929
n0 -> g1929
g2210 -> g1929
g738 -> g1928
g2392 -> g1928
g1491 -> g1927
g2375 -> g1927
g664 -> g1924
g2743 -> g1924
g2270 -> g1923
g1017 -> g1923
g2112 -> g1921
g849 -> g1921
g1647 -> g1920
g80 -> g1920
g1081 -> g1919
g359 -> g1919
g384 -> g1918
g2133 -> g1918
g2430 -> g1916
g2492 -> g2452
g2605 -> g2452
g1599 -> g1915
g1785 -> g1914
g1410 -> g1914
g979 -> g1913
g449 -> g1912
g1991 -> g1912
g1051 -> g1911
g1789 -> g1911
g982 -> g1910
n4[5] -> g1909
g1675 -> g1908
g2573 -> g1908
g2163 -> g1907
g775 -> g1907
g1369 -> g1906
g2573 -> g1906
g2171 -> g1905
g435 -> g1905
n1 -> g1904
n0 -> g1904
g2335 -> g1904
g1645 -> g2298
g755 -> g2298
g1760 -> g1903
g1946 -> g1903
g133 -> g1902
g2207 -> g1902
n1 -> g1901
n0 -> g1901
g1103 -> g1901
g2460 -> g1899
g1269 -> g1899
g1876 -> g1898
g2062 -> g1898
g348 -> g1896
g6 -> g1895
g1371 -> g1895
g1180 -> g1893
g80 -> g1893
