id,name,LGFi,FFi,FFo,Pi,Po,Trojan_gate
578,g433,4,11,3,4,13,1
579,g434,4,16,1,2,18,1
580,g435,4,17,2,3,19,1
581,g436,4,14,6,7,16,1
582,g437,2,19,3,4,21,1
583,g438,4,2,1,2,19,0
584,g439,3,16,6,7,18,1
585,g440,4,18,3,4,20,1
586,g441,3,1,2,3,18,0
587,g442,4,11,6,7,13,1
588,g443,2,12,10,11,14,1
589,g444,4,0,3,3,17,0
590,g445,4,9,9,10,11,1
591,g446,2,18,3,4,20,1
592,g447,2,1,2,3,19,0
593,g448,4,14,4,5,16,1
594,g449,2,1,2,3,20,0
595,g450,4,8,7,8,10,1
596,g451,4,8,8,9,10,1
597,g452,4,10,7,8,12,1
598,g453,3,9,5,6,31,0
599,g454,4,19,4,5,21,1
600,g455,4,17,4,5,19,1
601,g456,2,15,4,5,17,1
602,g457,4,16,7,8,18,1
603,g458,2,14,2,3,16,1
604,g459,4,15,3,4,17,1
605,g460,4,17,3,4,19,1
606,g461,4,10,11,12,12,1
607,g462,3,1,2,3,15,0
608,g463,4,20,3,4,22,1
609,g464,4,0,3,4,10,0
610,g465,2,11,5,6,13,1
611,g466,3,14,5,6,16,1
612,g467,4,11,11,12,13,1
613,g468,3,15,4,5,17,1
614,g469,2,20,2,3,22,1
615,g470,2,1,2,3,11,0
616,g471,2,19,2,3,21,1
617,g472,4,14,5,6,16,1
618,g473,4,17,3,4,19,1
619,g474,2,12,8,9,14,1
620,g475,2,18,4,5,20,1
621,g476,4,7,3,4,28,0
622,g477,2,13,8,9,15,1
623,g478,2,19,2,3,21,1
624,g479,4,12,5,6,14,1
625,g480,4,12,5,6,14,1
626,g481,2,20,3,4,22,1
627,g482,4,11,9,10,13,1
628,g483,4,1,2,3,19,0
629,g484,2,15,2,3,17,1
630,g485,3,10,11,12,12,1
631,g486,5,2,1,2,9,0
632,g487,4,8,8,9,10,1
633,g488,2,5,2,3,24,0
634,g489,4,14,7,8,16,1
635,g490,4,10,10,11,12,1
636,g491,2,15,4,5,17,1
637,g492,2,14,3,4,16,1
638,g493,3,1,2,3,18,0
639,g494,4,2,1,2,12,0
640,g495,2,17,8,9,19,1
641,g496,4,13,4,5,15,1
642,g497,4,15,2,3,17,1
643,g498,3,9,8,9,11,1
644,g499,3,13,4,5,15,1
645,g500,4,19,3,4,21,1
646,g501,4,17,6,7,19,1
647,g502,3,11,7,8,13,1
648,g503,4,18,3,4,20,1
649,g504,3,14,4,5,16,1
650,g505,4,3,0,1,1,0
651,g506,3,11,9,10,13,1
652,g507,4,13,5,6,15,1
653,g508,6,4,1,2,18,0
654,g509,2,16,2,3,18,1
655,g510,2,19,3,4,21,1
656,g511,4,18,3,4,20,1
657,g512,3,6,2,3,8,1
658,g513,2,18,3,4,20,1
659,g514,4,14,2,3,16,1
660,g515,4,8,9,10,10,1
661,g516,4,12,6,7,14,1
662,g517,1,2,-1,1,20,0
663,g518,4,13,4,5,15,1
664,g519,4,11,5,6,13,1
665,g520,4,3,0,1,14,0
666,g521,2,7,8,9,9,1
667,g522,2,1,2,3,17,0
668,g523,2,18,8,9,20,1
669,g524,2,19,2,3,21,1
670,g525,2,8,12,13,10,1
671,g526,2,8,10,11,10,1
672,g527,3,17,4,5,19,1
673,g528,3,1,2,2,14,0
674,g529,2,18,2,3,20,1
675,g530,4,5,3,4,7,1
676,g531,4,12,4,5,14,1
677,g532,3,14,4,5,16,1
678,g533,2,8,5,6,26,0
679,g534,4,13,4,5,15,1
680,g535,4,3,0,1,16,0
681,g536,4,16,3,4,18,1
682,g537,3,11,10,11,13,1
683,g538,3,14,5,6,16,1
684,g539,4,8,9,10,10,1
685,g540,4,3,0,1,12,0
686,g541,4,0,1,2,8,0
687,g542,4,10,8,9,12,1
688,g543,2,16,6,7,18,1
689,g544,4,12,9,10,14,1
690,g545,4,11,6,7,13,1
691,g546,2,12,9,10,14,1
692,g547,4,11,4,5,13,1
693,g548,2,2,3,4,5,0
694,g549,4,10,1,2,12,1
695,g550,4,7,2,3,10,0
696,g551,4,5,6,7,26,0
697,g552,3,1,2,3,10,0
698,g553,4,17,1,2,19,1
699,g554,3,16,4,5,18,1
700,g555,2,12,7,8,14,1
701,g556,2,15,6,7,17,1
702,g557,4,11,9,10,13,1
703,g558,4,16,7,8,18,1
704,g559,4,12,5,6,14,1
705,g560,4,10,10,11,12,1
706,g561,4,4,6,7,21,0
707,g562,4,16,5,6,18,1
708,g563,2,17,5,6,19,1
709,g564,4,12,5,6,14,1
710,g565,4,17,4,5,19,1
711,g566,4,18,3,4,20,1
712,g567,2,19,5,6,21,1
713,g568,1,2,-1,1,18,0
714,g569,2,16,2,3,18,1
715,g570,2,17,4,5,19,1
716,g571,2,1,2,3,3,0
717,g572,4,10,7,8,12,1
718,g573,2,7,4,5,28,0
719,g574,4,14,1,2,16,1
720,g575,2,4,2,3,27,0
721,g576,2,17,5,6,19,1
722,g577,3,12,5,6,14,1
723,g578,2,1,2,3,22,0
724,g579,4,2,1,2,16,0
725,g580,2,14,3,4,16,1
726,g581,3,15,4,5,17,1
727,g582,2,13,5,6,15,1
728,g583,3,17,4,5,19,1
729,g584,4,15,4,5,17,1
730,g585,4,12,6,7,14,1
731,g586,4,10,7,8,12,1
732,g587,2,12,5,6,14,1
733,g588,4,4,4,5,6,1
734,g589,4,9,9,10,11,1
735,g590,4,14,3,4,16,1
736,g591,2,19,5,6,21,1
737,g592,2,9,3,4,27,0
738,g593,4,3,0,1,15,0
739,g594,2,20,2,3,22,1
740,g595,2,12,5,6,14,1
741,g596,4,10,10,11,12,1
742,g597,4,15,3,4,17,1
743,g598,2,19,2,3,21,1
744,g599,3,1,2,3,12,0
745,g600,4,20,3,4,22,1
746,g601,4,13,5,6,15,1
747,g602,2,21,3,4,23,1
748,g603,4,0,3,4,19,0
749,g604,4,11,11,12,13,1
750,g605,2,1,2,3,12,0
751,g606,2,13,12,13,15,1
752,g607,2,2,3,4,4,0
753,g608,2,17,3,4,19,1
754,g609,2,17,3,4,19,1
755,g610,4,0,3,4,21,0
756,g611,4,3,0,1,10,0
757,g612,3,17,5,6,19,1
758,g613,4,3,0,1,13,0
759,g614,2,21,2,3,23,1
760,g615,3,1,2,3,22,0
761,g616,2,15,8,9,17,1
762,g617,2,15,7,8,17,1
763,g618,4,3,0,1,1,0
764,g619,2,15,3,4,17,1
765,g620,4,2,1,2,15,0
766,g621,4,16,2,3,18,1
767,g622,4,10,11,12,12,1
768,g623,4,9,7,8,11,1
769,g624,4,14,5,6,16,1
770,g625,4,13,5,6,15,1
771,g626,2,15,11,12,17,1
772,g627,3,14,4,5,16,1
773,g628,4,15,7,8,17,1
774,g629,4,3,0,1,1,0
775,g630,3,1,2,3,11,0
776,g631,4,0,3,4,12,0
777,g632,2,18,5,6,20,1
778,g633,4,12,6,7,14,1
779,g634,3,13,6,7,15,1
780,g635,4,2,1,2,15,0
781,g636,4,4,4,5,6,1
782,g637,3,13,4,5,15,1
783,g638,4,18,4,5,20,1
784,g639,3,1,2,3,24,0
785,g640,3,9,4,5,30,0
786,g641,2,18,4,5,20,1
787,g642,2,11,9,10,13,1
788,g643,4,5,3,4,7,1
789,g644,4,8,8,9,10,1
790,g645,4,17,1,2,19,1
791,g646,4,2,1,2,4,0
792,g647,4,10,10,11,12,1
