id,name,LGFi,FFi,FFo,Pi,Po,Trojan_gate
553,g307,2,12,6,7,14,1
554,g308,4,2,1,2,4,0
555,g309,2,9,2,3,11,1
556,g310,2,12,4,5,14,1
557,g311,3,1,2,3,11,0
558,g312,4,11,5,6,13,1
559,g313,3,1,2,3,18,0
560,g314,2,11,9,10,13,1
561,g315,2,15,2,3,17,1
562,g316,4,14,3,4,16,1
563,g317,2,15,2,3,17,1
564,g318,2,11,7,8,13,1
565,g319,4,15,3,4,17,1
566,g320,2,14,4,5,16,1
567,g321,4,2,1,2,6,0
568,g322,2,2,2,3,16,0
569,g323,3,10,9,10,12,1
570,g324,3,1,2,3,12,0
571,g325,4,10,7,8,12,1
572,g326,4,17,3,4,19,1
573,g327,4,2,1,2,4,0
574,g328,4,0,3,3,7,0
575,g329,2,14,4,5,16,1
576,g330,0,0,-1,-1,1,0
577,g331,2,6,8,9,8,1
578,g332,3,14,5,6,16,1
579,g333,4,-1,1,2,1,0
580,g334,4,4,1,2,6,0
581,g335,2,11,5,6,13,1
582,g336,4,13,3,4,15,1
583,g337,4,9,6,7,11,1
584,g338,4,2,4,3,10,0
585,g339,3,4,2,3,6,1
586,g340,4,3,0,1,20,0
587,g341,3,1,2,3,9,0
588,g342,2,12,4,5,14,1
589,g343,5,17,1,2,19,1
590,g344,3,12,4,5,14,1
591,g345,2,10,11,12,12,1
592,g346,0,0,-1,-1,1,0
593,g347,3,1,2,3,9,0
594,g348,4,16,3,4,18,1
595,g349,4,-1,1,2,1,0
596,g350,4,0,3,4,17,0
597,g351,4,15,2,3,17,1
598,g352,4,8,8,9,10,1
599,g353,2,16,4,5,18,1
600,g354,3,13,3,4,15,1
601,g355,2,10,-1,1,13,0
602,g356,2,1,2,3,14,0
603,g357,4,15,3,4,17,1
604,g358,4,10,6,7,12,1
605,g359,4,-1,1,2,1,0
606,g360,3,12,6,7,14,1
607,g361,2,12,4,5,14,1
608,g362,4,11,4,5,13,1
609,g363,4,10,6,7,12,1
610,g364,2,16,4,5,18,1
611,g365,2,16,3,4,18,1
612,g366,3,13,5,6,15,1
613,g367,4,10,5,6,12,1
614,g368,2,1,4,5,12,0
615,g369,4,11,2,3,13,1
616,g370,0,0,-1,-1,1,0
617,g371,4,3,0,1,17,0
618,g372,2,1,6,2,9,0
619,g373,2,11,6,7,13,1
620,g374,2,11,6,7,13,1
621,g375,4,7,10,11,9,1
622,g376,2,11,4,5,13,1
623,g377,2,1,6,2,9,0
624,g378,8,4,1,2,18,0
625,g379,2,11,3,4,13,1
626,g380,4,2,1,2,19,0
627,g381,8,14,1,2,16,1
628,g382,4,14,6,7,16,1
629,g383,2,5,-1,1,11,0
630,g384,2,12,4,5,14,1
631,g385,2,17,3,4,19,1
632,g386,0,0,-1,-1,1,0
633,g387,4,10,3,4,12,1
634,g388,3,9,7,8,11,1
635,g389,2,12,3,4,14,1
636,g390,3,1,2,3,9,0
637,g391,4,10,2,3,12,1
638,g392,4,15,2,3,17,1
639,g393,4,10,8,9,12,1
640,g394,2,17,3,4,19,1
641,g395,2,10,-1,1,13,0
642,g396,2,15,4,5,17,1
643,g397,4,13,6,7,15,1
644,g398,3,14,4,5,16,1
645,g399,0,0,-1,-1,1,0
646,g400,4,14,4,5,16,1
647,g401,0,0,-1,-1,1,0
648,g402,2,14,8,9,16,1
649,g403,3,12,2,3,14,1
650,g404,4,9,4,5,11,1
651,g405,4,9,5,6,11,1
652,g406,3,10,2,3,12,1
653,g407,2,1,6,2,9,0
654,g408,4,2,1,2,6,0
655,g409,2,16,3,4,18,1
656,g410,4,3,0,1,15,0
657,g411,2,17,2,3,19,1
658,g412,3,3,2,3,5,0
659,g413,4,15,3,4,17,1
660,g414,2,11,8,9,13,1
661,g415,4,2,1,2,6,0
662,g416,4,8,9,10,10,1
663,g417,4,16,3,4,18,1
664,g418,2,4,2,3,16,0
665,g419,2,1,2,3,20,0
666,g420,2,1,6,2,9,0
667,g421,3,12,4,5,14,1
668,g422,4,13,3,4,15,1
669,g423,3,11,8,9,13,1
670,g424,2,12,7,8,14,1
671,g425,4,3,0,1,7,0
672,g426,2,15,4,5,17,1
673,g427,2,11,8,9,13,1
674,g428,3,12,4,5,14,1
675,g429,4,15,4,5,17,1
676,g430,1,2,-1,1,9,0
677,g431,4,2,1,2,19,0
678,g432,4,5,2,3,11,0
679,g433,0,0,-1,-1,1,0
680,g434,4,11,1,2,13,1
681,g435,2,12,5,6,14,1
682,g436,2,14,4,5,16,1
683,g437,4,12,5,6,14,1
684,g438,3,8,7,8,10,1
685,g439,2,11,8,9,13,1
686,g440,3,10,8,9,12,1
687,g441,4,15,1,2,17,1
688,g442,2,16,2,3,18,1
689,g443,2,9,5,6,11,1
690,g444,4,2,1,2,16,0
691,g445,2,1,5,2,9,0
692,g446,4,16,1,2,18,1
693,g447,4,-1,1,2,1,0
694,g448,2,1,6,2,9,0
695,g449,2,2,5,6,4,0
696,g450,4,3,0,1,1,0
697,g451,4,2,0,1,6,0
698,g452,3,13,5,6,15,1
699,g453,5,4,1,2,10,0
700,g454,2,16,3,4,18,1
701,g455,4,10,8,9,12,1
702,g456,3,11,6,7,13,1
703,g457,4,15,3,4,17,1
704,g458,0,0,-1,-1,1,0
705,g459,2,10,9,10,12,1
706,g460,4,7,2,3,13,0
707,g461,8,6,1,2,8,0
708,g462,0,0,-1,-1,1,0
709,g463,3,11,5,6,13,1
710,g464,2,13,2,3,15,1
711,g465,3,12,3,4,14,1
712,g466,0,0,-1,-1,1,0
713,g467,8,6,1,2,8,0
714,g468,4,3,-1,3,6,0
715,g469,3,1,2,3,3,0
716,g470,4,2,1,2,6,0
717,g471,4,8,6,7,10,1
718,g472,1,2,-1,1,8,0
719,g473,2,4,2,3,15,0
720,g474,4,12,5,6,14,1
721,g475,4,14,3,4,16,1
722,g476,4,12,5,6,14,1
723,g477,4,12,3,4,14,1
724,g478,4,2,3,4,4,0
725,g479,4,8,7,8,10,1
726,g480,4,10,1,2,12,1
727,g481,4,9,7,8,11,1
728,g482,2,13,3,4,15,1
729,g483,2,12,6,7,14,1
730,g484,4,8,2,3,10,0
731,g485,6,4,1,2,18,0
732,g486,5,1,1,2,5,0
733,g487,4,10,3,4,12,1
734,g488,1,2,-1,1,8,0
735,g489,2,17,3,4,19,1
736,g490,3,13,6,7,15,1
737,g491,3,1,2,3,9,0
738,g492,4,2,1,2,6,0
739,g493,4,15,3,4,17,1
740,g494,2,9,4,5,11,1
741,g495,2,17,3,4,19,1
742,g496,4,11,5,6,13,1
743,g497,4,11,4,5,13,1
744,g498,4,0,3,3,8,0
745,g499,3,14,4,5,16,1
746,g500,2,1,5,2,9,0
747,g501,2,5,3,4,21,0
748,g502,4,13,5,6,15,1
749,g503,4,11,5,6,13,1
750,g504,3,2,2,1,10,0
751,g505,3,1,2,3,20,0
752,g506,2,16,4,5,18,1
753,g507,4,12,6,7,14,1
754,g508,4,14,3,4,16,1
755,g509,3,12,4,5,14,1
756,g510,4,2,1,2,15,0
757,g511,4,9,9,10,11,1
758,g512,2,11,6,7,13,1
759,g513,3,3,2,3,5,0
760,g514,2,10,7,8,12,1
761,g515,4,3,0,1,1,0
762,g516,3,11,3,4,13,1
763,g517,4,14,3,4,16,1
764,g518,4,12,6,7,14,1
765,g519,4,1,0,1,1,0
