id,name,LGFi,FFi,FFo,Pi,Po,Trojan_gate
204,g136,4,7,-1,3,4,0
205,g137,2,-1,-1,3,4,0
206,g138,2,-1,-1,3,4,0
207,g139,3,3,0,1,2,0
208,g140,3,3,0,1,2,0
209,g141,3,3,0,1,2,0
210,g142,3,3,0,1,2,0
211,g143,3,3,0,1,2,0
212,g144,3,3,0,1,2,0
213,g145,3,3,0,1,2,0
214,g146,3,3,0,1,2,0
215,g147,3,3,0,1,2,0
216,g148,3,3,0,1,2,0
217,g149,3,3,0,1,2,0
218,g150,3,3,0,1,2,0
219,g151,3,3,0,1,2,0
220,g152,3,3,0,1,2,0
221,g153,3,3,0,1,2,0
222,g154,3,3,0,1,2,0
223,g155,3,3,0,1,2,0
224,g156,3,3,0,1,2,0
225,g157,3,3,0,1,2,0
226,g158,3,3,0,1,2,0
227,g159,3,3,0,1,2,0
228,g160,3,3,0,1,2,0
229,g161,3,3,0,1,2,0
230,g162,3,3,0,1,2,0
231,g163,3,3,0,1,2,0
232,g164,3,3,0,1,2,0
233,g165,3,3,0,1,2,0
234,g166,3,3,0,1,2,0
235,g167,3,3,0,1,2,0
236,g168,3,3,0,1,2,0
237,g169,3,3,0,1,2,0
238,g170,3,3,0,1,2,0
239,g171,3,3,0,1,2,0
240,g172,3,3,0,1,2,0
241,g173,3,3,0,1,2,0
242,g174,3,3,0,1,2,0
243,g175,3,3,0,1,2,0
244,g176,3,3,0,1,2,0
245,g177,3,3,0,1,2,0
246,g178,3,3,0,1,5,0
247,g179,3,3,0,1,5,0
248,g180,3,3,0,1,5,0
249,g181,3,3,0,1,5,0
250,g182,3,3,0,1,5,0
251,g183,3,3,0,1,5,0
252,g184,3,3,0,1,5,0
253,g185,3,3,0,1,5,0
254,g186,3,3,0,1,5,0
255,g187,3,3,0,1,5,0
256,g188,3,3,0,1,5,0
257,g189,3,3,0,1,5,0
258,g190,3,3,0,1,5,0
259,g191,3,2,0,1,11,0
260,g192,3,4,0,1,11,0
261,g193,3,4,0,1,11,0
262,g194,3,3,0,1,9,0
263,g195,3,3,0,1,7,0
264,g196,3,3,0,1,6,0
265,g197,3,0,3,1,10,0
266,g198,3,0,4,1,8,0
267,g199,2,0,4,1,7,0
268,g200,4,1,2,3,11,0
269,g201,4,1,3,4,9,0
270,g202,2,1,3,4,8,0
271,g203,3,2,2,3,9,0
272,g204,4,0,3,3,6,0
273,g205,4,0,3,3,6,0
274,g206,4,0,3,3,6,0
275,g207,4,0,3,3,6,0
276,g208,4,0,3,3,6,0
277,g209,4,0,3,3,6,0
278,g210,4,0,3,3,6,0
279,g211,4,0,3,4,3,0
280,g212,4,0,3,3,6,0
281,g213,4,0,3,3,6,0
282,g214,4,0,3,3,6,0
283,g215,4,0,3,3,6,0
284,g216,4,0,3,3,6,0
285,g217,4,0,3,3,6,0
286,g218,6,3,1,2,10,0
287,g219,3,1,5,2,7,0
288,g220,4,0,3,4,3,0
289,g221,3,1,2,2,7,0
290,g222,3,1,2,2,7,0
291,g223,3,1,5,2,7,0
292,g224,3,1,5,2,7,0
293,g225,3,1,2,2,7,0
294,g226,3,1,2,2,7,0
295,g227,3,1,5,2,7,0
296,g228,3,1,5,2,7,0
297,g229,3,1,2,2,7,0
298,g230,3,1,5,2,7,0
299,g231,3,1,5,2,7,0
300,g232,3,1,2,2,7,0
301,g233,3,1,2,2,7,0
302,g234,3,1,5,2,7,0
303,g235,4,0,3,4,3,0
304,g236,3,1,2,2,7,0
305,g237,3,1,2,2,7,0
306,g238,3,1,5,2,7,0
307,g239,3,1,5,2,7,0
308,g240,3,1,2,2,7,0
309,g241,3,1,2,2,7,0
310,g242,3,1,5,2,7,0
311,g243,3,1,5,2,7,0
312,g244,3,1,2,2,7,0
313,g245,3,1,5,2,7,0
314,g246,3,1,2,2,7,0
315,g247,4,4,2,3,11,0
316,g248,4,0,3,4,3,0
317,g249,4,0,3,4,3,0
318,g250,4,0,3,4,3,0
319,g251,4,0,3,4,3,0
320,g252,4,0,3,4,3,0
321,g253,4,0,3,4,3,0
322,g254,4,0,3,4,3,0
323,g255,4,0,3,4,3,0
324,g256,4,0,3,4,3,0
325,g257,4,0,3,4,3,0
326,g258,4,0,3,4,3,0
327,g259,4,0,3,4,3,0
328,g260,4,0,3,4,3,0
329,g261,4,0,3,4,3,0
330,g262,4,0,3,4,3,0
331,g263,4,0,3,4,3,0
332,g264,4,0,3,4,3,0
333,g265,4,0,3,4,3,0
334,g266,4,0,3,4,3,0
335,g267,4,0,3,4,3,0
336,g268,4,0,3,4,3,0
337,g269,4,0,3,4,3,0
338,g270,4,0,3,4,3,0
339,g271,4,0,3,4,3,0
340,g272,4,0,3,4,3,0
341,g273,4,0,3,4,3,0
342,g274,4,0,3,4,3,0
343,g275,4,0,3,4,3,0
344,g276,4,0,3,4,3,0
345,g277,4,0,3,4,3,0
346,g278,4,0,3,4,3,0
347,g279,4,0,3,4,3,0
348,g280,4,0,3,4,3,0
349,g281,4,0,3,4,3,0
350,g282,4,1,3,4,4,0
351,g283,4,0,3,4,3,0
352,g284,4,0,3,4,3,0
353,g285,3,1,2,3,4,0
354,g286,3,1,2,3,4,0
355,g287,3,1,2,3,4,0
356,g288,3,1,2,3,4,0
357,g289,3,1,2,3,4,0
358,g290,3,1,2,3,4,0
359,g291,3,1,2,3,4,0
360,g292,3,1,2,3,4,0
361,g293,3,1,2,3,4,0
362,g294,3,1,2,3,4,0
363,g295,3,1,2,3,4,0
364,g296,3,1,2,3,4,0
365,g297,3,1,2,3,4,0
366,g298,3,1,2,3,4,0
367,g299,3,1,2,3,4,0
368,g300,3,1,2,3,4,0
369,g301,3,1,2,3,4,0
370,g302,3,1,2,3,4,0
371,g303,3,1,2,3,4,0
372,g304,3,1,2,3,4,0
373,g305,3,1,2,3,4,0
374,g306,3,1,2,3,4,0
375,g307,3,1,2,3,4,0
376,g308,3,1,2,3,4,0
377,g309,3,1,2,3,4,0
378,g310,3,1,2,3,4,0
379,g311,3,1,2,3,4,0
380,g312,3,1,2,3,4,0
381,g313,3,1,2,3,4,0
382,g314,3,1,2,3,4,0
383,g315,3,1,2,3,4,0
384,g316,3,1,2,3,4,0
385,g317,3,1,2,3,4,0
386,g318,3,1,2,3,4,0
387,g319,3,1,2,3,4,0
388,g320,3,1,2,3,4,0
389,g321,4,5,3,4,12,0
390,g322,4,2,3,3,5,0
391,g323,4,1,3,4,4,0
392,g324,2,2,4,1,8,0
393,g325,3,0,4,1,12,0
394,g326,4,1,3,4,4,0
395,g327,4,1,3,4,4,0
396,g328,4,1,3,4,4,0
397,g329,4,1,2,3,4,0
398,g330,4,1,3,4,4,0
399,g331,4,1,3,4,4,0
400,g332,4,1,3,4,4,0
401,g333,4,1,3,4,4,0
402,g334,4,1,3,4,4,0
403,g335,4,1,3,4,4,0
404,g336,4,1,2,3,4,0
405,g337,4,1,3,4,4,0
406,g338,4,1,3,4,4,0
407,g339,4,1,3,4,4,0
408,g340,4,1,3,4,4,0
409,g341,4,1,3,4,4,0
410,g342,4,1,3,4,4,0
411,g343,4,1,3,4,4,0
412,g344,4,1,3,4,4,0
413,g345,4,1,3,4,4,0
414,g346,4,1,3,4,4,0
415,g347,4,1,3,4,4,0
416,g348,4,1,3,4,4,0
417,g349,4,1,3,4,4,0
418,g350,4,1,3,4,4,0
419,g351,4,1,3,4,4,0
420,g352,4,1,3,4,4,0
421,g353,4,1,3,4,4,0
422,g354,3,0,2,1,12,0
423,g355,3,0,4,1,12,0
424,g356,4,1,3,4,4,0
425,g357,4,1,3,4,4,0
426,g358,4,1,3,4,4,0
427,g359,4,1,3,4,4,0
428,g360,4,1,3,4,4,0
429,g361,4,1,2,3,4,0
430,g362,4,1,3,4,4,0
431,g363,4,1,3,4,4,0
432,g364,4,1,3,4,4,0
433,g365,3,2,3,1,8,0
434,g366,3,2,2,3,5,0
435,g367,3,2,2,3,5,0
436,g368,3,2,2,3,5,0
437,g369,3,2,2,3,5,0
438,g370,3,2,2,3,5,0
439,g371,3,2,2,3,5,0
440,g372,3,2,2,3,5,0
441,g373,3,2,2,3,5,0
442,g374,3,2,2,3,5,0
443,g375,3,2,2,3,5,0
444,g376,3,2,2,3,5,0
445,g377,3,2,2,3,5,0
446,g378,3,2,2,3,5,0
447,g379,3,2,2,3,5,0
448,g380,3,1,2,3,4,0
449,g381,3,2,2,3,5,0
450,g382,3,2,2,3,5,0
451,g383,3,2,2,3,5,0
452,g384,3,2,2,3,5,0
453,g385,3,2,2,3,5,0
454,g386,3,2,2,3,5,0
455,g387,3,1,2,3,4,0
456,g388,3,2,2,3,5,0
457,g389,3,2,2,3,5,0
458,g390,2,2,2,3,5,0
459,g391,2,2,2,3,5,0
460,g392,2,2,2,3,5,0
461,g393,2,2,2,3,5,0
462,g394,2,2,2,3,5,0
463,g395,2,2,2,3,5,0
464,g396,2,2,2,3,5,0
465,g397,2,2,2,3,5,0
466,g398,2,2,2,3,5,0
467,g399,2,2,2,3,5,0
468,g400,2,2,2,3,5,0
469,g401,2,2,2,3,5,0
470,g402,2,3,3,4,9,0
471,g403,6,1,1,2,13,0
472,g404,3,2,2,3,5,0
473,g405,3,2,2,3,5,0
474,g406,3,2,2,3,5,0
475,g407,3,2,2,3,5,0
476,g408,3,2,2,3,5,0
477,g409,3,2,2,3,5,0
478,g410,3,1,2,3,4,0
479,g411,3,2,2,3,5,0
480,g412,3,2,2,3,5,0
481,g413,3,2,2,3,5,0
482,g414,3,2,2,3,5,0
483,g415,3,2,2,3,5,0
484,g416,3,2,2,3,5,0
485,g417,4,6,2,3,13,0
486,g418,4,3,2,2,6,0
487,g419,6,2,1,2,5,0
488,g420,3,2,2,3,5,0
489,g421,6,2,1,2,5,0
490,g422,4,1,3,4,13,0
491,g423,6,2,1,2,5,0
492,g424,4,1,3,4,13,0
493,g425,4,3,2,3,9,0
494,g426,4,2,3,2,5,0
495,g427,4,2,3,2,5,0
496,g428,4,2,3,2,5,0
497,g429,4,2,3,2,5,0
498,g430,4,2,3,2,5,0
499,g431,4,2,3,2,5,0
500,g432,4,2,3,2,5,0
501,g433,4,2,3,2,5,0
502,g434,4,2,3,2,5,0
503,g435,4,2,3,2,5,0
504,g436,4,2,3,2,5,0
505,g437,4,2,3,2,5,0
506,g438,4,2,3,2,5,0
507,g439,2,3,5,4,6,0
508,g440,2,3,5,4,6,0
509,g441,2,3,5,4,6,0
510,g442,2,3,5,4,6,0
511,g443,2,3,5,4,6,0
512,g444,2,3,5,4,6,0
513,g445,2,2,3,4,14,0
514,g446,2,2,3,4,14,0
515,g447,3,3,4,3,6,0
516,g448,3,3,4,3,6,0
517,g449,3,3,4,3,6,0
518,g450,3,3,4,3,6,0
519,g451,3,3,4,3,6,0
520,g452,3,3,4,3,6,0
521,g453,3,3,4,3,6,0
522,g454,3,3,2,3,6,0
523,g455,2,3,5,4,6,0
524,g456,2,3,5,4,6,0
525,g457,2,3,5,4,6,0
526,g458,2,3,5,4,6,0
527,g459,2,3,5,3,6,0
528,g460,2,3,5,4,6,0
529,g461,6,7,1,2,14,0
530,g462,3,2,2,3,14,0
531,g463,3,2,2,3,14,0
532,g464,5,4,1,2,10,0
533,g465,3,3,4,3,6,0
534,g466,3,3,4,3,6,0
535,g467,3,3,4,3,6,0
536,g468,3,3,4,3,6,0
537,g469,3,3,4,2,6,0
538,g470,3,3,4,3,6,0
539,g471,6,2,1,2,5,0
540,g472,4,8,2,3,15,0
541,g473,4,6,2,3,13,0
542,g474,3,4,3,2,7,0
543,g475,2,3,2,3,11,0
544,g476,4,2,2,3,10,0
545,g477,6,3,1,2,6,0
546,g478,6,2,1,2,12,0
547,g479,3,3,2,1,6,0
548,g480,2,3,2,3,8,0
549,g481,2,3,-1,2,6,0
550,g482,8,9,1,2,16,0
551,g483,8,7,1,2,14,0
552,g484,5,3,1,2,7,0
553,g485,2,4,2,1,7,0
554,g486,5,3,1,2,9,0
555,g487,8,7,1,2,14,0
556,g488,3,4,-1,1,7,0
557,g489,8,4,1,2,10,0
558,g490,8,5,1,2,12,0
559,g491,8,9,1,2,16,0
560,g492,8,7,1,2,14,0
561,g493,8,2,1,2,12,0
562,g494,4,2,1,2,5,0
563,g495,4,2,1,2,5,0
564,g496,4,2,1,2,5,0
565,g497,4,2,1,2,5,0
566,g498,4,2,1,2,5,0
567,g499,4,2,1,2,5,0
568,g500,4,2,1,2,5,0
569,g501,4,2,1,2,5,0
570,g502,4,2,1,2,5,0
571,g503,4,2,1,2,5,0
572,g504,4,2,1,2,5,0
573,g505,4,2,1,2,5,0
574,g506,4,2,1,2,5,0
575,g507,4,2,1,2,5,0
576,g508,4,2,1,2,5,0
577,g509,4,2,1,2,5,0
578,g510,4,2,1,2,5,0
579,g511,4,2,1,2,5,0
580,g512,4,2,1,2,5,0
581,g513,4,2,1,2,5,0
582,g514,4,2,1,2,5,0
583,g515,4,2,1,2,5,0
584,g516,4,2,1,2,5,0
585,g517,4,2,1,2,5,0
586,g518,4,2,1,2,5,0
587,g519,4,2,1,2,5,0
588,g520,4,2,1,2,5,0
589,g521,4,2,1,2,5,0
590,g522,4,2,1,2,5,0
591,g523,4,2,1,2,5,0
592,g524,4,2,1,2,5,0
593,g525,4,2,1,2,5,0
594,g526,4,2,1,2,5,0
595,g527,4,2,1,2,5,0
596,g528,4,2,1,2,5,0
597,g529,4,4,1,2,10,0
598,g530,4,3,1,2,15,0
599,g531,4,3,1,2,15,0
600,g532,4,2,1,2,6,0
601,g533,4,2,1,2,6,0
602,g534,4,2,1,2,6,0
603,g535,4,2,1,2,6,0
604,g536,4,2,1,2,6,0
605,g537,4,2,1,2,6,0
606,g538,4,2,1,2,7,0
607,g539,4,2,1,2,6,0
608,g540,4,2,1,2,6,0
609,g541,4,2,1,2,6,0
610,g542,4,2,1,2,6,0
611,g543,4,4,1,2,8,0
612,g544,4,2,1,2,6,0
613,g545,4,2,1,2,6,0
614,g546,2,3,-1,6,6,0
615,g547,2,3,-1,4,6,0
616,g548,2,3,-1,3,6,0
617,g549,2,3,-1,4,6,0
618,g550,2,3,-1,4,6,0
619,g551,2,3,-1,4,6,0
620,g552,2,3,-1,6,6,0
621,g553,2,3,-1,4,6,0
622,g554,2,3,-1,4,6,0
623,g555,2,3,3,4,15,0
624,g556,2,3,-1,3,6,0
625,g557,2,3,2,3,15,0
626,g558,2,3,-1,6,6,0
627,g559,2,3,-1,4,6,0
628,g560,2,3,-1,4,6,0
629,g561,1,3,-1,3,6,0
630,g562,2,3,-1,6,6,0
631,g563,2,3,-1,6,6,0
632,g564,2,3,-1,6,6,0
633,g565,2,3,-1,4,6,0
634,g566,2,3,-1,4,6,0
635,g567,2,3,-1,6,6,0
636,g568,2,3,-1,4,6,0
637,g569,2,2,-1,4,5,0
638,g570,2,3,-1,4,6,0
639,g571,2,3,-1,4,6,0
640,g572,2,3,-1,4,6,0
641,g573,2,3,-1,4,6,0
642,g574,2,2,-1,4,5,0
643,g575,2,3,-1,4,6,0
644,g576,2,3,-1,4,6,0
645,g577,2,3,-1,4,6,0
646,g578,2,3,-1,5,6,0
647,g579,2,3,-1,5,6,0
648,g580,2,3,-1,6,6,0
649,g581,2,2,-1,5,5,0
650,g582,2,3,-1,4,6,0
651,g583,2,3,-1,4,6,0
652,g584,2,3,-1,4,6,0
653,g585,2,3,-1,6,6,0
654,g586,2,2,-1,2,7,0
655,g587,2,2,-1,3,7,0
656,g588,4,2,1,2,5,0
657,g589,2,2,-1,3,7,0
658,g590,2,2,-1,3,7,0
659,g591,2,2,-1,3,7,0
660,g592,2,2,-1,3,7,0
661,g593,2,2,-1,3,7,0
662,g594,2,2,-1,3,7,0
663,g595,2,4,-1,3,7,0
664,g596,2,2,-1,3,7,0
665,g597,2,2,-1,3,7,0
666,g598,2,2,-1,3,7,0
667,g599,2,2,-1,3,7,0
668,g600,1,2,-1,1,7,0
669,g601,4,4,-1,2,7,0
670,g602,4,5,-1,4,8,0
671,g603,4,4,-1,3,7,0
672,g604,4,6,-1,3,9,0
673,g605,4,5,-1,4,8,0
674,g606,4,4,-1,3,7,0
675,g607,4,6,-1,3,9,0
676,g608,4,5,-1,4,8,0
677,g609,4,4,-1,3,7,0
678,g610,4,6,-1,3,9,0
679,g611,4,5,-1,4,8,0
680,g612,4,4,-1,3,7,0
681,g613,4,6,-1,3,9,0
682,g614,4,5,-1,4,8,0
683,g615,4,4,-1,3,7,0
684,g616,4,6,-1,3,9,0
685,g617,4,5,-1,4,8,0
686,g618,4,4,-1,3,7,0
687,g619,4,6,-1,3,9,0
688,g620,4,5,-1,4,8,0
689,g621,4,4,-1,3,7,0
690,g622,4,6,-1,3,9,0
691,g623,4,5,-1,4,8,0
692,g624,4,4,-1,3,7,0
693,g625,4,6,-1,3,9,0
694,g626,4,5,-1,4,8,0
695,g627,4,4,-1,3,7,0
696,g628,3,6,-1,3,9,0
697,g629,2,7,-1,4,10,0
698,g630,4,5,-1,3,8,0
699,g631,4,4,-1,3,7,0
700,g632,4,6,-1,3,9,0
701,g633,4,5,-1,3,8,0
702,g634,4,3,-1,3,6,0
703,g635,4,6,-1,3,9,0
704,g636,4,4,-1,3,7,0
705,g637,3,5,-1,2,8,0
706,g638,3,5,-1,2,8,0
707,g639,3,5,-1,2,8,0
708,g640,3,5,-1,2,8,0
709,g641,3,5,-1,2,8,0
710,g642,3,5,-1,2,8,0
711,g643,3,5,-1,2,8,0
712,g644,3,5,-1,2,8,0
713,g645,3,5,-1,2,8,0
714,g646,3,5,-1,2,8,0
715,g647,3,4,-1,2,7,0
716,g648,2,6,-1,3,9,0
717,g649,2,6,-1,3,9,0
718,g650,2,6,-1,3,9,0
719,g651,2,6,-1,3,9,0
720,g652,2,6,-1,3,9,0
721,g653,2,4,-1,3,7,0
722,g654,4,5,-1,2,8,0
723,g655,2,6,-1,3,9,0
724,g656,2,6,-1,3,9,0
725,g657,2,6,-1,3,9,0
726,g658,3,6,-1,2,9,0
727,g659,3,6,-1,2,9,0
728,g660,2,6,-1,3,9,0
729,g661,1,7,-1,5,10,0
730,g662,1,7,-1,5,10,0
731,g663,2,7,-1,2,10,0
732,g664,2,7,-1,2,10,0
733,g665,2,7,-1,2,10,0
734,g666,2,7,-1,2,10,0
735,g667,1,7,-1,5,10,0
736,g668,2,7,-1,2,10,0
737,g669,1,7,-1,5,10,0
738,g670,1,7,-1,5,10,0
739,g671,1,7,-1,5,10,0
740,g672,2,7,-1,2,10,0
741,g673,1,7,-1,5,10,0
742,g674,2,7,-1,2,10,0
743,g675,1,7,-1,5,10,0
744,g676,1,7,-1,4,10,0
745,g677,2,7,-1,2,10,0
746,g678,2,5,-1,2,8,0
747,g679,2,7,-1,2,10,0
748,g680,2,5,-1,3,8,0
749,g681,4,4,-1,2,7,0
750,g682,4,5,-1,3,8,0
751,g683,4,4,-1,3,7,0
752,g684,4,6,-1,3,9,0
753,g685,4,5,-1,3,8,0
754,g686,4,4,-1,3,7,0
755,g687,3,6,-1,3,9,0
756,g688,2,7,-1,5,10,0
757,g689,4,5,-1,4,8,0
758,g690,4,4,-1,3,7,0
759,g691,3,6,-1,3,9,0
760,g692,2,7,-1,4,10,0
761,g693,4,5,-1,3,8,0
762,g694,4,4,-1,3,7,0
763,g695,4,6,-1,3,9,0
764,g696,4,5,-1,3,8,0
765,g697,4,4,-1,3,7,0
766,g698,4,6,-1,3,9,0
767,g699,4,5,-1,3,8,0
768,g700,4,4,-1,3,7,0
769,g701,4,6,-1,3,9,0
770,g702,4,5,-1,3,8,0
771,g703,4,4,-1,3,7,0
772,g704,4,6,-1,3,9,0
773,g705,4,5,-1,3,8,0
774,g706,4,4,-1,3,7,0
775,g707,4,6,-1,3,9,0
776,g708,4,5,-1,3,8,0
777,g709,4,4,-1,3,7,0
778,g710,4,6,-1,3,9,0
779,g711,4,5,-1,3,8,0
780,g712,4,4,-1,3,7,0
781,g713,4,6,-1,3,9,0
782,g714,4,3,-1,3,6,0
783,g715,3,5,-1,2,8,0
784,g716,3,5,-1,2,8,0
785,g717,4,5,-1,2,8,0
786,g718,3,5,-1,2,8,0
787,g719,3,5,-1,2,8,0
788,g720,3,5,-1,2,8,0
